#Table1
z
0.3069799
0.307882
0.3083209
0.3091985
0.3095689
0.3100696
0.3102622
0.310442
0.3107765
0.3127157
0.3134298
0.3140349
0.3151942
0.3172892
0.3176828
0.3176867
0.3179984
0.3181178
0.3183445
0.3184167
0.318492
0.3196448
0.3198339
0.3200912
0.3201996
0.321063
0.3210761
0.3212962
0.3214583
0.3216363
0.321873
0.3221347
0.3222784
0.3224262
0.3224473
0.3225576
0.322898
0.3233885
0.3235746
0.3237166
0.3246114
0.3246592
0.3247719
0.3249409
0.3250419
0.3251791
0.3263501
0.3264835
0.3266577
0.3266762
0.3267445
0.3268592
0.3271168
0.3273226
0.327353
0.3273543
0.3274084
0.327418
0.3276314
0.3277957
0.3278337
0.3281806
0.3283923
0.3284857
0.3285942
0.3287525
0.3288361
0.3290857
0.3293264
0.3294244
0.3303388
0.3303998
0.3307322
0.330795
0.3310363
0.3314238
0.3315623
0.3318539
0.3318641
0.33187
0.332133
0.332596
0.3326136
0.3330388
0.3335997
0.3337471
0.3344367
0.3346238
0.3346809
0.3349456
0.3350664
0.3351261
0.3352492
0.3356725
0.3356914
0.3358431
0.3361695
0.3362124
0.3362415
0.336394
0.3364476
0.3364898
0.336702
0.3367158
0.3367276
0.3369224
0.3369264
0.3369444
0.3369602
0.3370537
0.337103
0.337178
0.3376161
0.3376686
0.3377181
0.3377328
0.3377428
0.3377771
0.3381348
0.3381573
0.3381594
0.3386587
0.3387265
0.3387748
0.3388484
0.338877
0.338939
0.3390947
0.339433
0.3400816
0.340422
0.3407466
0.3416793
0.3420247
0.3427108
0.3428968
0.3430742
0.3433327
0.3435214
0.3444194
0.3446764
0.3476995
0.3477069
0.3483295
0.3483723
0.3486176
0.348658
0.3489262
0.3490577
0.3491126
0.3495288
0.3495772
0.3496485
0.3499877
0.3503703
0.3505406
0.3509274
0.3511168
0.351608
0.3522116
0.3524095
0.352636
0.3528079
0.3533166
0.3540465
0.3543079
0.3543126
0.3543209
0.3543537
0.3544135
0.3546179
0.3546741
0.3547838
0.3553901
0.3554364
0.3557959
0.3557984
0.355824
0.3558625
0.3562509
0.3564779
0.3566849
0.35671
0.3569172
0.3569515
0.3572191
0.3573975
0.3583457
0.3583968
0.358406
0.3585046
0.3587189
0.358862
0.3590583
0.3591665
0.3594137
0.3595468
0.3596428
0.3596711
0.3598265
0.3601618
0.3602525
0.3602714
0.3604666
0.3604709
0.3607752
0.3607838
0.3609097
0.3610305
0.3611794
0.3615422
0.3616691
0.3619249
0.3619297
0.3619573
0.3620402
0.3620586
0.3621705
0.3623975
0.3624275
0.3624615
0.3624971
0.3626492
0.3626607
0.3629999
0.363014
0.3630469
0.3630993
0.3631644
0.3633439
0.363556
0.3637273
0.3637824
0.3638239
0.3639396
0.3640785
0.364133
0.3641526
0.3642283
0.3642791
0.3643162
0.3643171
0.3644711
0.3645133
0.3645303
0.3645887
0.3647009
0.3647834
0.3648222
0.3650033
0.3650118
0.3656583
0.3656959
0.3658775
0.36616
0.3662559
0.366278
0.3666818
0.3668956
0.3670226
0.3671086
0.3676418
0.3677749
0.3681983
0.3682191
0.368992
0.3691419
0.3692684
0.3693547
0.3697629
0.3698373
0.3699584
0.3704322
0.3708104
0.3709612
0.3714705
0.3716186
0.3717717
0.3726924
0.3729081
0.3730912
0.3733245
0.3734744
0.3735275
0.3736674
0.3738532
0.3746078
0.3746394
0.3748277
0.3749963
0.3754808
0.3755158
0.375524
0.3756981
0.3761281
0.3763722
0.3765665
0.3766665
0.3766978
0.3767385
0.3777789
0.3778139
0.3779205
0.3779896
0.3782323
0.3782707
0.3783903
0.3783979
0.3784577
0.3785586
0.3786148
0.3786686
0.3787049
0.3787167
0.3810057
0.3823235
0.3825148
0.3828645
0.3831091
0.3839747
0.3841535
0.3853292
0.3855067
0.3859274
0.3865418
0.3894534
0.391074
0.3913716
0.3920584
0.3927377
0.3935203
0.3935427
0.3941845
0.3943916
0.3944775
0.3949703
0.3954504
0.3956417
0.3958365
0.3967771
0.3973407
0.3975305
0.3976682
0.3979501
0.3980447
0.3980852
0.3981951
0.3985692
0.3985865
0.3988803
0.3991935
0.3993666
0.3995395
0.4001473
0.400216
0.4006717
0.4008715
0.4009001
0.4009685
0.401502
0.4015292
0.4015574
0.4019709
0.4021993
0.4022348
0.4024248
0.4026162
0.4027271
0.4030114
0.4031294
0.4033754
0.403558
0.4036214
0.4043278
0.4044634
0.4046798
0.4048404
0.4053352
0.4059344
0.406037
0.4062644
0.4063244
0.4064062
0.4068547
0.4074951
0.4076012
0.4076317
0.4078653
0.4079317
0.4081577
0.4083192
0.4086191
0.4095635
0.4097307
0.4106435
0.4107327
0.4110817
0.4112451
0.4120945
0.4122778
0.412737
0.4127645
0.4142312
0.4154093
0.4162653
0.4167839
0.4168547
0.4173908
0.4174311
0.4182314
0.4182722
0.4184107
0.4185058
0.418712
0.4187494
0.4190138
0.4198365
0.4199263
0.4200465
0.4200491
0.4208199
0.4209498
0.4216124
0.4220737
0.4221448
0.42216
0.4224063
0.422689
0.4226896
0.4229592
0.422972
0.4229843
0.4230369
0.4233691
0.4234701
0.4236286
0.423662
0.4240413
0.4240862
0.4241551
0.4241754
0.4243769
0.4243871
0.4257775
0.4259493
0.4263135
0.4263678
0.4265909
0.426682
0.4291437
0.4296371
0.4299187
0.4303592
0.4305893
0.4306789
0.4308422
0.4315613
0.4318915
0.4338829
0.4339605
0.4339997
0.4345603
0.434567
0.4348296
0.435356
0.4354803
0.435698
0.4358108
0.4359122
0.436664
0.4367167
0.4369171
0.438157
0.4384882
0.4391491
0.4398435
0.4401675
0.4402401
0.4404076
0.4404771
0.4405597
0.4410477
0.4411255
0.4413549
0.4414681
0.4414952
0.4416143
0.4418727
0.4419116
0.4420622
0.4428035
0.4430406
0.4432928
0.4433737
0.4434395
0.4436931
0.4439684
0.4440396
0.4441934
0.444203
0.4445583
0.4446933
0.4449329
0.4450375
0.4451071
0.4451105
0.4451309
0.4451345
0.4452496
0.4452797
0.445349
0.4453532
0.4454637
0.4455847
0.4465006
0.4467639
0.446897
0.4470981
0.4472494
0.4473739
0.4475575
0.4476975
0.4478265
0.4479249
0.4480314
0.4481243
0.4486488
0.4489758
0.4496268
0.4505973
0.4506442
0.4510877
0.4511079
0.4517882
0.4519478
0.4524594
0.4525166
0.4526085
0.452879
0.4540076
0.4540271
0.4550037
0.4551436
0.4552751
0.455318
0.4553206
0.4557442
0.4558433
0.4561418
0.4563235
0.4566983
0.4568252
0.4571637
0.4572191
0.4574334
0.4577625
0.4579262
0.4579542
0.4580577
0.4581925
0.4582388
0.4582565
0.458555
0.4589292
0.4589982
0.4590548
0.4590779
0.4591192
0.4593857
0.4594168
0.4594599
0.4595695
0.4596804
0.4602153
0.4609155
0.4612766
0.461466
0.4616727
0.4617845
0.461855
0.462123
0.462288
0.4625061
0.4626294
0.4626588
0.4627794
0.4630237
0.4632379
0.4633324
0.4636557
0.4639733
0.4641176
0.4644421
0.4647441
0.4651372
0.4653638
0.465775
0.4661132
0.4662361
0.4665011
0.4675825
0.4678545
0.4679923
0.4680944
0.4681009
0.4683758
0.4683843
0.4684113
0.4685899
0.4686333
0.4686688
0.468869
0.4690496
0.4690549
0.469234
0.4698027
0.4698613
0.4700476
0.4701408
0.4701911
0.4702927
0.4703188
0.4703639
0.4704073
0.4704559
0.4705247
0.4706762
0.4707185
0.4707481
0.4708115
0.470829
0.4708307
0.4708393
0.4708664
0.4708889
0.4709912
0.4710014
0.4710294
0.4710868
0.4710908
0.4711371
0.4711997
0.4712011
0.471234
0.4712431
0.4713739
0.4713809
0.4714279
0.4717164
0.4720071
0.4720989
0.4721361
0.4722709
0.4722938
0.4723909
0.472393
0.4724074
0.4724377
0.4726883
0.4726912
0.4728049
0.4729126
0.4729203
0.473255
0.473348
0.4733497
0.4733887
0.473464
0.4735482
0.4735537
0.4735828
0.4737552
0.473862
0.4743406
0.4743887
0.4743896
0.4744035
0.4745672
0.4745976
0.4746539
0.4747019
0.4748071
0.4748313
0.4752508
0.4755021
0.4756022
0.4756877
0.4756981
0.4757168
0.475746
0.4757727
0.47594
0.4759634
0.4760918
0.4763115
0.4763406
0.4765095
0.4766651
0.476688
0.4767143
0.4769074
0.4769848
0.4770342
0.4771562
0.4772651
0.4775573
0.4777091
0.4777691
0.4778943
0.4779947
0.4781102
0.4781938
0.4783232
0.4783235
0.4783511
0.4783625
0.4783864
0.4784778
0.4786049
0.4786915
0.478727
0.4788133
0.4791332
0.4791545
0.479179
0.4792105
0.4793939
0.4794962
0.4795109
0.4797378
0.4797491
0.4800191
0.4800863
0.4803329
0.4804731
0.4806073
0.4806168
0.4807855
0.4810678
0.4811642
0.4818217
0.4819611
0.4821537
0.4824512
0.4825384
0.4830296
0.4830846
0.483086
0.4836049
0.4836175
0.4836436
0.4837299
0.4838583
0.483926
0.4841249
0.4845626
0.4848506
0.4850237
0.4850257
0.4850575
0.4851658
0.4854022
0.4854192
0.4857063
0.4858992
0.4861484
0.4862497
0.486782
0.4876022
0.4876852
0.4877053
0.4880078
0.4882865
0.488491
0.4888824
0.4890341
0.4893537
0.4894667
0.4896889
0.4897988
0.4899748
0.4903899
0.4904355
0.4908156
0.4911327
0.4911382
0.4914121
0.4915061
0.491545
0.4919457
0.4922976
0.4925234
0.4925958
0.4926324
0.4927534
0.4929244
0.4930487
0.4934145
0.4934284
0.4934507
0.4934999
0.4935474
0.4936166
0.4936248
0.493629
0.4937171
0.4941067
0.4943161
0.4943391
0.4944121
0.4945067
0.4946318
0.4946649
0.4947453
0.4948758
0.4948909
0.4956416
0.4958868
0.4965861
0.496665
0.4968839
0.4970724
0.497159
0.4975634
0.4977366
0.4980988
0.498327
0.4984944
0.4986884
0.4987682
0.498886
0.499164
0.499218
0.4992795
0.4994549
0.4996068
0.4996752
0.49972
0.4999588
0.5000028
0.5000929
0.5002077
0.5003724
0.5004631
0.5007454
0.5011393
0.5011904
0.5012361
0.5014784
0.501606
0.5023907
0.5026408
0.5032045
0.5034865
0.5036263
0.503785
0.5037946
0.5038943
0.50406
0.5041698
0.5044529
0.5044721
0.5047334
0.5048727
0.5049692
0.505047
0.5051336
0.5052978
0.5054233
0.5054308
0.5054925
0.5054951
0.5055233
0.5056636
0.5058113
0.5058243
0.5059534
0.5059749
0.5060368
0.5060846
0.5061836
0.5062345
0.5064327
0.5064399
0.5065072
0.5065485
0.5067936
0.5069047
0.5070167
0.5071664
0.5072384
0.5073364
0.5075592
0.5075963
0.5080856
0.5081266
0.5082551
0.5082681
0.508379
0.5084558
0.508583
0.5089177
0.5090827
0.5091004
0.5091106
0.50924
0.5092525
0.5093369
0.5093691
0.5093783
0.5094149
0.5094602
0.5096263
0.5096966
0.5097014
0.5097452
0.5099223
0.5099766
0.5100001
0.5100183
0.5100338
0.5100473
0.5100674
0.5101112
0.5101539
0.5101849
0.5102718
0.510294
0.5104064
0.510454
0.5104824
0.5105123
0.5106014
0.5106315
0.5106425
0.5106888
0.5107366
0.5107429
0.5108385
0.5108676
0.5110111
0.5110539
0.5111114
0.5111627
0.5111685
0.5111819
0.5112202
0.5112603
0.5112924
0.5113081
0.5113919
0.5114864
0.511638
0.5116781
0.511743
0.511794
0.5118518
0.5119568
0.5119641
0.5119949
0.5120185
0.5122661
0.5123067
0.5124303
0.5125048
0.5125066
0.512509
0.5129863
0.5130437
0.513079
0.5131457
0.5131559
0.513363
0.5134371
0.5137708
0.5139468
0.5140736
0.5141736
0.5144134
0.51464
0.5147146
0.5147698
0.5147761
0.5149578
0.5150115
0.5150975
0.5151256
0.5152009
0.5152013
0.5152336
0.5153342
0.5153801
0.5153956
0.5153984
0.515519
0.5162056
0.5162375
0.5163479
0.5163646
0.5163748
0.5167077
0.5167769
0.5168124
0.516876
0.5169719
0.5170228
0.5171571
0.5171861
0.517314
0.5173299
0.5173473
0.5174016
0.5174282
0.5175116
0.5175959
0.5176217
0.5176951
0.5178899
0.5179731
0.5180441
0.5180746
0.5181468
0.5183546
0.5184736
0.5186285
0.5187066
0.518825
0.5189745
0.5190988
0.5191782
0.5192025
0.5194246
0.5194336
0.5196896
0.5197244
0.5203746
0.5203848
0.5204237
0.5204732
0.5206707
0.5206745
0.5206764
0.5207
0.5207386
0.5207725
0.5208244
0.520897
0.521255
0.5214729
0.5215007
0.5215456
0.5217572
0.5218256
0.5219432
0.5220073
0.522045
0.5220486
0.5221007
0.5222623
0.5223578
0.5225035
0.5230473
0.5231686
0.5231766
0.5232092
0.5232315
0.5239002
0.52393
0.5240507
0.5242126
0.5244161
0.5244496
0.5247443
0.5252103
0.525218
0.5252254
0.5252663
0.5252845
0.5255036
0.5256955
0.525941
0.5262282
0.526868
0.527057
0.5270996
0.5273935
0.5274488
0.5275992
0.5276625
0.5278279
0.5279247
0.5284972
0.5286546
0.5288662
0.529185
0.5292572
0.529711
0.5298128
0.5299476
0.5301745
0.5302089
0.5305541
0.5305588
0.5307847
0.5309849
0.5316107
0.531788
0.5318519
0.5322011
0.5322284
0.5326774
0.5329966
0.533807
0.5343475
0.5343885
0.5345913
0.53487
0.5362679
0.5365241
0.5365531
0.5367389
0.5368823
0.5375525
0.5378404
0.537961
0.5382791
0.5385
0.5389135
0.5389342
0.5391709
0.5392751
0.5392783
0.5392982
0.5420148
0.5423308
0.5427119
0.5427337
0.5427704
0.5432565
0.543377
0.5442801
0.545007
0.5459108
0.5461741
0.5475362
0.5481617
0.5487374
0.5489399
0.5494237
0.5497559
0.5499188
0.5499569
0.5502844
0.5503539
0.5507214
0.5513207
0.5513402
0.5518403
0.55187
0.552014
0.5520365
0.5520598
0.5520734
0.5521067
0.5522345
0.5524225
0.552487
0.5526202
0.5527684
0.5529479
0.5532265
0.5532848
0.5537791
0.5540898
0.5542505
0.5546019
0.5546072
0.5546448
0.5547192
0.5548449
0.5548705
0.5550629
0.5551051
0.5551516
0.5552655
0.555274
0.5553622
0.5553641
0.5555383
0.5555598
0.5557268
0.5557323
0.5557913
0.5558878
0.5561514
0.5561796
0.5562521
0.5562896
0.5562956
0.5563774
0.5564628
0.5566108
0.5566609
0.5567735
0.556824
0.5568276
0.5568949
0.557178
0.557241
0.558039
0.5582321
0.5583906
0.5585202
0.558934
0.5600749
0.5602215
0.5607871
0.5612259
0.5613124
0.5614662
0.5617878
0.5619187
0.5620328
0.5622663
0.5623823
0.5624582
0.5626749
0.5629617
0.5631476
0.563446
0.5636808
0.5637696
0.5639323
0.5639661
0.5641438
0.5642142
0.5643209
0.5645252
0.5647362
0.5649217
0.5649316
0.5650589
0.5651382
0.5653497
0.5655379
0.5656313
0.565866
0.5661255
0.5663688
0.5665372
0.5666178
0.5668006
0.5677128
0.567765
0.5679138
0.5679986
0.568001
0.5681403
0.5682545
0.5683004
0.5683408
0.5686753
0.5691134
0.5691758
0.570047
0.5703343
0.5704111
0.5707805
0.5709327
0.5713866
0.5713984
0.5718275
0.5719272
0.5719755
0.5720803
0.5723227
0.5723947
0.572718
0.5727469
0.5729028
0.5731828
0.5732102
0.5733652
0.5736783
0.5745174
0.5746577
0.5746634
0.5752187
0.5753442
0.5756723
0.5758234
0.5760152
0.5762192
0.5763435
0.5768563
0.5769054
0.5769522
0.5774822
0.5777339
0.5779875
0.5785599
0.5787699
0.5803334
0.5803894
0.5805078
0.5806602
0.5809607
0.5810127
0.5815265
0.5816718
0.5819158
0.5819929
0.5821139
0.5822542
0.5826186
0.5828718
0.5829145
0.5829746
0.5832824
0.5833868
0.5833961
0.5834152
0.5835458
0.5835503
0.583594
0.5838435
0.5838652
0.5839263
0.5840009
0.5840958
0.5844058
0.584428
0.5844638
0.5847042
0.5848071
0.5849162
0.5849748
0.5850551
0.5851538
0.5852143
0.5853486
0.585659
0.5856647
0.5856737
0.5857098
0.5857217
0.5857699
0.585822
0.5859944
0.5862331
0.5864043
0.5865402
0.5868671
0.5869576
0.5869833
0.5869913
0.5870563
0.5872835
0.5873235
0.5873721
0.5874627
0.5876954
0.5877528
0.5878949
0.5879137
0.5879589
0.5880489
0.5882238
0.5882958
0.5885128
0.5886121
0.5890802
0.5891005
0.5892217
0.5892713
0.5894216
0.5895533
0.5901183
0.5901434
0.5902317
0.590241
0.5902591
0.5904703
0.5912344
0.5914348
0.5916907
0.5917252
0.5920718
0.5928044
0.5930903
0.5933668
0.5938753
0.5942439
0.5942963
0.5943025
0.5946792
0.5947285
0.594844
0.594945
0.5952355
0.5953282
0.5954953
0.5955848
0.596279
0.5968903
0.5973011
0.5973862
0.5977187
0.5977781
0.5978698
0.5979031
0.5980456
0.5981244
0.598187
0.5982432
0.598469
0.59874
0.5989399
0.5990382
0.599079
0.5991897
0.5994896
0.5996263
0.5998867
0.5999222
0.6002538
0.6003051
0.6003713
0.6005085
0.6007859
0.6009479
0.6011545
0.6013905
0.6014199
0.6015706
0.6017532
0.6019093
0.6019155
0.6019869
0.6020686
0.6025727
0.6028517
0.6033489
0.6044891
0.6050348
0.6053637
0.6056572
0.6060004
0.6064194
0.6066833
0.6070414
0.6072069
0.6075909
0.6080343
0.6085612
0.6085925
0.6091037
0.6092267
0.6095045
0.609741
0.6103749
0.6105499
0.6107324
0.6108701
0.6110058
0.6111413
0.6114379
0.6118195
0.611905
0.612052
0.612119
0.6121961
0.6122416
0.6122873
0.6124334
0.6126331
0.6128101
0.6129727
0.6131006
0.6131377
0.6134527
0.6135005
0.6141833
0.6155182
0.6161397
0.616197
0.6163006
0.6167872
0.6169056
0.6170592
0.6171483
0.6172936
0.6173306
0.6177287
0.6177512
0.6178409
0.6179358
0.6182935
0.6183849
0.6185545
0.6188548
0.618876
0.619396
0.6196599
0.6197242
0.6197852
0.6207748
0.6207983
0.6226138
0.6229957
0.6241798
0.6243938
0.6250439
0.6258176
0.6259477
0.6263862
0.6263949
0.6264906
0.6278628
0.6281966
0.6285667
0.6304666
0.6308051
0.6318861
0.6327505
0.6328551
0.6329861
0.6332253
0.6333885
0.6336569
0.6338664
0.6340589
0.6340933
0.6344754
0.6349317
0.6349854
0.635332
0.6357218
0.6357638
0.6362851
0.6363012
0.6368368
0.6375519
0.6377085
0.6382165
0.6388143
0.6389515
0.6392022
0.6404839
0.6405885
0.640777
0.6408603
0.6409048
0.6411002
0.6413034
0.6433745
0.64385
0.644087
0.644109
0.6445142
0.6446005
0.644819
0.6450915
0.6451244
0.6452634
0.6456136
0.646655
0.6467144
0.6468358
0.6468617
0.6474625
0.6477659
0.6488692
0.6490709
0.6492157
0.6493512
0.6494954
0.6499869
0.650099
0.6509145
0.6510903
0.651128
0.6514502
0.6514516
0.6521044
0.6523772
0.6526151
0.6529872
0.6531898
0.6538379
0.6539538
0.6543057
0.6544312
0.6544318
0.6559297
0.656369
0.6574975
0.6575295
0.6581317
0.6582093
0.6587264
0.658779
0.659465
0.6596609
0.6597509
0.6598457
0.6605332
0.6612619
0.6614699
0.6623892
0.6623897
0.6625057
0.6630592
0.6634734
0.6635069
0.663657
0.6637511
0.6638864
0.664345
0.6648988
0.6650073
0.6650321
0.6652933
0.6660669
0.6662686
0.6664422
0.666637
0.666639
0.6672735
0.6673034
0.6679009
0.6680913
0.6683132
0.6687738
0.6689069
0.6703401
0.6704195
0.6709454
0.6717373
0.6718044
0.6720197
0.6735407
0.6738929
0.6774751
0.6776954
0.678502
0.6804523
0.6806564
0.684379
0.687129
0.6878696
0.6880535
0.6890326
0.6893787
0.6911534
0.6916095
0.692629
0.6928177
0.6928704
0.6957752
0.6984584
0.6992585
0.6996289
0.700545
0.7010836
0.7023567
0.7036144
0.7038467
0.704951
0.7050212
0.7052988
0.7054687
0.7056869
0.7058668
0.7065193
0.7068592
0.7069514
0.7080578
0.7081389
0.7088624
0.7094359
0.7096641
0.7115389
0.7115802
0.7118383
0.7118741
0.7154415
0.7179487
0.7180606
0.7188411
0.7193046
0.7195415
0.72165
0.7223551
0.7227653
0.723087
0.7232806
0.7233735
0.7236868
0.7239276
0.724086
0.7243173
0.7247453
0.7251295
0.7252072
0.7255864
0.7264811
0.7272912
0.7332339
0.734696
0.7350305
0.7358301
0.7360914
0.7417079
0.7436691
0.7456642
0.7477184
0.7479874
0.7496128
0.7501963
0.750992
0.7517053
0.753553
0.7627056
0.7628422
0.76519
0.7690746
0.7715081
0.7748402
0.7775744
0.7896058
0.7923058
0.7941166
0.8062426
0.8075814
0.8092521
0.8153114
0.8258579
0.8268728
0.8296
0.8348448
0.8533813
0.8552229
0.87047
0.8710662
0.8743004
0.8851368
0.8904438
0.8931118
0.8936828
0.8967153
0.896845
0.8970729
0.910122
0.9120419
0.9164163
0.9182628
0.9214811
0.9338666
0.9357573
0.9423682
0.955825
0.964556
0.9736592
0.980133
0.9841378
0.9902016
0.9982665
0.9985204
