#Table1
ra,dec,modelMag_g
121.877561071698,21.60388760225,6.662575
54.0889563551761,0.381660929019868,6.673143
56.2086966978949,-0.281291521736007,6.689195
80.9317148470983,-0.92114318542224,6.690188
56.2645405615845,-0.253510013381996,6.696139
128.627098344753,65.0946873249946,6.702182
167.192275557836,67.2134639547159,6.707116
347.210086211998,74.3210900180069,6.7087
322.771462721564,12.1778060192424,6.71699
56.208682190894,-0.281289263023695,6.717504
19.9097704588402,-0.479776653306087,6.718458
238.815615401378,-19.4298553817099,6.720304
9.07918151413531,-22.8590273270866,6.726507
254.188324969221,65.0199809644165,6.731016
189.518401517071,3.28234984058812,6.742925
82.5688888951381,-7.48680448941196,6.74733
12.1329379957466,7.50634652382328,6.747707
54.0889401416183,0.381652756451354,6.748652
214.879245655668,0.357415991756997,6.749372
16.0788416289441,47.6420217484542,6.751099
13.1531972257276,-1.13613863993555,6.77914
214.625790982415,-18.7337094720262,6.783433
162.692314226665,56.5294350240754,6.785405
81.0801628191267,-0.938877299375478,6.792755
165.092780124867,42.9025481266511,6.794303
185.082964808873,26.6196260096491,6.794444
319.308833887852,54.0172813883149,6.794948
8.89665438265615,-0.490564714688764,6.80065
343.730969899732,1.12304628577793,6.802561
239.25216212083,26.9621822593708,6.805759
239.252162780147,26.9621823598544,6.805764
239.252173415199,26.9621699666129,6.80647
37.6882172099076,0.255739114710026,6.810733
357.614624916625,-10.014936418352,6.815595
82.3083687650928,-3.40657300499441,6.821686
54.1890615703521,0.491971311083877,6.822114
230.945647183514,-0.941461598534223,6.832254
222.317176358116,37.8950683511387,6.833334
58.2744585635356,-6.6407159099436,6.833421
169.774031890274,1.63667602498806,6.833452
35.471354617664,-17.6779853557295,6.834093
19.9122728922378,-0.439431010541336,6.836168
13.2147660190973,-1.10449462230891,6.837118
126.958770922065,45.6840857269903,6.83931
126.958786868012,45.6840832556965,6.84023
21.7226051645936,3.53487702666143,6.840299
18.7049849798426,-0.973777262612314,6.84385
132.755947704147,15.350816098988,6.845109
117.969183348212,19.2688009773714,6.857463
265.979001410598,45.0624195174859,6.859074
130.044055877325,31.9830137944173,6.860603
84.7168347249072,-7.11944220834553,6.861145
130.801335298097,12.681076442309,6.861198
128.479559056,58.6072508572731,6.865658
40.2379747972326,-0.7174231508108,6.867587
127.850726523725,24.0162480543543,6.870161
343.758866422532,1.14741562390859,6.876203
201.21476420015,23.8972162218678,6.881763
18.7000228424582,-1.03172915257545,6.890114
210.766235854039,50.984475207186,6.897886
345.157960564077,0.185843043902849,6.900633
263.138122264687,26.4336099288158,6.902586
193.136058285534,16.0988361110069,6.902961
6.65593805083637,-0.0495832515257488,6.907008
35.4297502282504,0.35143010502049,6.908027
35.3605277533126,0.403672061745738,6.913229
19.909766351768,-0.47981216968571,6.918318
340.74257362703,1.21743448212948,6.919301
182.590840007513,16.8088026989625,6.920751
173.930979945954,10.9113334546827,6.924015
320.279234136767,-4.56478449627718,6.924534
255.486885756798,64.6002687047521,6.925313
56.2087029579064,-0.281271971572328,6.929311
339.917371583049,19.7067016862978,6.931202
13.1531888125325,-1.13614212137069,6.937399
23.3226659932542,-9.03653172000363,6.938866
154.126909041656,17.7577749110059,6.941183
358.790605863489,7.07172644299963,6.941371
13.2917133876802,-1.16791740450295,6.944453
226.028270421722,26.9549209494992,6.944466
351.732179779961,1.25504599224744,6.945387
37.6882388842346,0.255723022900164,6.948508
7.39304856126898,29.7544881806903,6.95129
7.39304856133811,29.75448818072,6.95129
143.94775981692,14.3550483164106,6.953536
69.8305602577527,25.1922056894585,6.955554
250.393339390344,26.9637956330495,6.957881
13.1531670728144,-1.13613896076712,6.961528
230.974196410544,-1.01172743285027,6.961645
329.704146400034,-4.35765883996115,6.96178
133.285416524483,17.3998227347141,6.965294
166.080254450847,-1.27816417029789,6.970545
40.2379347921591,-0.717330075209695,6.971093
343.74788617728,1.06497360081913,6.974261
211.089485299893,-9.25775623038118,6.975181
142.339755714037,56.2409320987472,6.980684
35.5000891250879,-0.851402060343781,6.981025
4.1350481767609,8.19272962016448,6.98282
153.780885304864,59.9864032460592,6.984912
264.949221429505,49.8180841506313,6.994322
152.374039216294,20.3436758328822,6.994488
221.561963789474,15.1242463833927,6.998504
172.94266034588,61.0724481704399,6.998747
21.6485464847405,20.0774323925283,7.000933
20.1436961231458,-3.24754488363649,7.001446
83.7427471724972,-4.34171424684439,7.003448
162.069019996612,65.1233024406904,7.006404
162.79927793229,-3.15380896723775,7.011815
359.588382492174,35.0130819333005,7.014741
359.622400474825,35.0256663558757,7.028374
237.082414548224,28.127797645919,7.028914
123.704843219479,43.0345343979272,7.031004
37.6883476505794,0.255775629330034,7.033844
341.320691428518,30.5019535876102,7.040544
11.8877284431873,6.68673766823723,7.040972
238.350384465736,-20.2595267517084,7.04126
134.404121600407,15.5647536849197,7.042542
341.304975310632,30.4953280763512,7.042675
16.4880346401822,-9.85335479897079,7.046356
129.894896694106,52.6716144659609,7.04881
60.6831931501827,-0.808368666965049,7.052246
31.2492860462723,7.7516298661553,7.05295
172.188279642776,61.829788423724,7.057536
128.623955796776,47.139642444801,7.075658
311.165593982205,57.6154393016672,7.075883
233.987699688982,54.6305899625749,7.076312
57.191581249773,0.190773829679589,7.077479
126.958779130424,45.6840689650411,7.079918
56.2086712729594,-0.281290995200881,7.087366
56.2087815987731,-0.28128691167185,7.092329
184.601952160077,32.7894507048121,7.095073
237.190869714321,12.6979693534135,7.09534
132.090229069728,2.60127349146612,7.098171
222.412884416145,24.7054368902245,7.106153
149.486885981756,45.4143651434124,7.106186
36.4768245617508,25.1634959882007,7.109898
58.085256950598,-0.657773782373643,7.111519
18.9049875433217,0.884381103342819,7.113025
20.828249675307,20.4828369736685,7.113594
45.5330996725736,-6.44268754305289,7.113713
223.993969949566,32.3001788950897,7.122043
216.507658394291,0.974452845179988,7.12291
33.780549588321,0.686205482804796,7.123249
122.393235278838,32.193546089738,7.123776
252.408685647973,43.434003277946,7.124566
132.792866563019,15.3472793135242,7.125321
33.7900640972021,0.720228429952129,7.126742
54.6216529234621,-7.39264605895811,7.126976
161.00124702388,80.4404318464027,7.128684
33.7220000242305,0.721552186977255,7.129014
2.25064060659605,28.247487847046,7.129471
229.589222160594,26.8232587085768,7.129896
347.359434834918,74.3485730218889,7.130739
230.075924164686,29.60759134129,7.132457
32.6748045972431,19.4745310560124,7.132724
347.359448468069,74.3485966540342,7.134348
170.829540240042,0.193497243031137,7.135998
222.039758387084,24.3392534394509,7.138717
17.5318648360864,15.6332802723656,7.138844
128.275281025775,24.1384545981486,7.142048
134.757667142877,45.7467410864517,7.142131
198.811908206739,35.4081179842293,7.142762
254.434809213374,25.3408932931587,7.143254
179.120964164113,35.4482904875207,7.146028
60.6832002560759,-0.808392096460322,7.15686
6.51670949493399,20.1919462224889,7.157195
251.00523885829,23.5226421928891,7.159977
141.299175309534,16.5685746101806,7.161558
125.638678597379,40.4293367973948,7.162739
345.157962298687,0.185827009171449,7.163315
31.9415146028464,18.0295171068329,7.163405
19.1019895635976,48.0822536006187,7.16778
5.68837419286399,29.4192774536163,7.171322
68.6892608301905,22.6922097072915,7.177555
279.314272714117,0.903284198098786,7.177718
123.712622744056,43.0701793224807,7.178411
133.50660796679,35.5117410682341,7.178453
172.188307103123,61.8297691357896,7.179692
113.395771263477,31.8603932974905,7.182129
169.050418570984,59.9787133520236,7.182723
188.261932072006,10.2957190713724,7.184238
336.778297161095,-1.30912458628114,7.185087
54.2129825766254,0.51690098537489,7.1858
347.209976089486,74.3210769932364,7.187773
54.9763190424722,-1.07642737037216,7.189693
89.4069415821079,1.19673122195726,7.192373
1.88373712150766,-2.49843826694063,7.193348
279.31427801382,0.903288162322094,7.193848
212.640475417608,0.804762072999333,7.19559
54.9985504462086,-1.12103310147994,7.19694
321.616961953174,1.10319084030558,7.199084
20.9942009238268,17.8255413342826,7.200396
343.257001467075,-10.059142323179,7.203677
155.297695721701,41.8181735674662,7.20849
136.047591401368,27.9049629702604,7.213877
21.9613080086665,-2.03591917836161,7.21556
159.445381463837,60.0936715879264,7.215783
150.360610638626,-1.01398639098824,7.218399
139.153565401262,0.737446851103389,7.218826
52.7467390135259,-0.442116113650916,7.222108
246.680808937724,15.9923234088145,7.223145
9.89604457688201,-11.1040340387397,7.224436
356.178367303307,43.7859666414391,7.228817
168.422796339226,2.26206244481035,7.22931
83.6420558577214,-0.0714623469290738,7.23201
54.9763304067482,-1.07644044650253,7.235994
259.725988207229,70.8273091768798,7.242471
353.739755982269,12.6793627399328,7.243393
319.86211281275,-13.0388422798123,7.244107
212.417305180581,15.597514630742,7.250572
122.364576186433,42.4412533195504,7.253978
139.421581956699,27.3685708289856,7.254077
345.975339022625,15.2682374917636,7.254197
155.987359765927,29.6265386179902,7.254373
60.6832095326386,-0.808346761271344,7.254494
37.6883655103526,0.255782217871498,7.256078
174.215398374603,6.10222969267027,7.257148
83.7252610572649,-0.0923257843783399,7.257856
105.863936832459,-15.7335461825917,7.25954
174.118904536413,25.0297466723601,7.260191
54.9374634614692,-1.12464550612091,7.261256
204.532899959475,14.3018296409599,7.261887
348.534150854317,19.6468990969152,7.262415
237.17991856926,28.2034993984442,7.263676
257.171793983441,-3.91203461725734,7.265269
321.593918596036,1.05648152171799,7.267763
212.188669494044,59.3050955246306,7.269428
207.242309167288,15.7983802060026,7.270851
202.431525294883,5.9771149602902,7.273875
140.440236859554,32.229247515908,7.275661
347.3117871032,74.3713868204307,7.277041
52.4132073742017,-6.80335952980171,7.277606
191.018830869856,-2.84630150950097,7.278838
11.366505133094,-4.7068027685504,7.283546
43.7117393200664,-0.0966014772234296,7.283898
243.313446951154,38.0778336060044,7.286164
210.01936739844,-8.161728598446,7.286414
143.694935449995,12.6022628072992,7.28721
8.89665832243216,-0.490609546292387,7.292197
263.638496199488,34.7156253990248,7.292591
135.867939254436,53.0365117140963,7.295141
21.5930863720267,-0.370525964835515,7.297332
357.486777565615,27.7002046749091,7.299564
250.293592706355,24.9212744097688,7.299729
21.6081812759562,-0.354669071884357,7.300166
123.369965584392,56.5654046241003,7.300952
261.584390666458,58.6614786396766,7.305688
131.663066017392,82.1972432999075,7.310148
157.209296929367,13.2832226283097,7.316634
124.225348186552,84.0576363167243,7.319279
54.9763268486099,-1.0764459987005,7.320707
21.6082011448318,-0.354762977097507,7.321763
304.67603933272,0.720346074350716,7.322669
232.337816472558,62.0995889416114,7.32335
213.953893905903,56.6738417621733,7.328049
205.08907499086,57.2077007555923,7.328671
206.184781328874,55.9080830138737,7.334228
229.414066590593,33.6242363905441,7.334462
19.2585261940814,-2.30171396900992,7.336823
1.27373989053569,-0.567636005813782,7.337067
31.7533099731323,-8.55815909628997,7.339222
128.575438021572,47.0943202611734,7.34169
159.722284784423,16.1773208537554,7.341964
175.386307953929,60.8672160031764,7.342999
333.266225240315,18.3111107694169,7.343508
229.21333964699,9.67173340194509,7.344808
170.109341021256,17.2873005020331,7.346408
219.04141490488,27.4679498263251,7.352427
84.3655797197224,-4.90785077700962,7.352531
54.9374750934729,-1.12467319420076,7.352792
246.149569098967,44.649033130441,7.354916
20.1488523759714,-3.2683710234398,7.35605
138.797531650163,67.0973180029167,7.357609
60.6831831605367,-0.808365040951133,7.358139
71.1506935242267,0.576639071527271,7.367101
21.6081878255874,-0.354745215259901,7.36713
150.36058176354,-1.01410006168427,7.368928
0.510937861566902,-2.76604355395635,7.371037
66.4834157804953,1.00093069343431,7.381475
249.110552383123,77.8206246582421,7.38155
253.274699929118,47.5061022292062,7.382644
249.083683633967,77.8192699803903,7.386398
84.9661714020414,1.48056171312124,7.388953
136.388712201959,36.1803955829644,7.389223
262.976479821416,55.2344522715791,7.389455
327.88823504369,0.794341812733567,7.391818
176.248784990732,8.25687773655865,7.394879
323.911460471468,0.979295703815729,7.395436
166.749297914277,25.4943274411311,7.39684
289.159060135928,63.1985922226867,7.399803
1.65428211795097,29.0211053637712,7.400528
83.675774736541,-4.41503231990318,7.402838
82.13742640745,2.18040427858522,7.403677
52.7366796689853,-0.471376467802282,7.404308
120.244569907983,19.8348580712671,7.406541
344.375443004311,3.79919560478457,7.407987
221.615708036658,-0.84491324542972,7.408933
215.493980699602,-1.98817792412717,7.409449
359.913140584832,-2.81517661506478,7.409694
354.829031202004,28.2461083225065,7.411681
240.619842499157,22.8619803676782,7.413593
18.9049848107806,0.884357301743565,7.414741
83.6420694867713,-0.0714834491579298,7.415223
312.321759196647,-0.563492432336916,7.41528
176.313634235042,14.2931913788066,7.416596
11.6837053495195,21.5181508844148,7.418189
178.866440887683,1.1258654505611,7.419109
207.436221266837,13.1676913830869,7.423907
128.575480464388,47.0943109229585,7.425653
208.935809586312,14.0040209722341,7.427194
125.984143027139,-1.49795493108932,7.427258
21.6276951429276,-0.36260810020938,7.429278
343.059078519192,10.4578144622624,7.430901
82.1835604669834,1.19384412261236,7.432905
316.842940603299,-0.765206501644702,7.433016
157.544988260041,56.0047316995316,7.433088
240.687991754151,22.2090707195387,7.436688
119.414983363811,32.6423078376685,7.438953
307.954501137225,39.9184299640963,7.440332
134.21932396339,50.7587415500855,7.441706
158.246819650759,40.3907830768342,7.443333
323.91147075977,0.979283727438564,7.444167
131.281800825449,-2.6157838408742,7.445227
177.872015282985,68.8556457985189,7.446405
206.54648972192,38.5396197297335,7.44733
353.547946422152,5.49825315742905,7.447639
202.065147765191,40.7315574032565,7.452002
323.911588432836,0.979309150148086,7.452156
323.911491044532,0.979321289594458,7.452392
140.29867702789,15.3623995458526,7.453293
122.364569188379,42.441253364907,7.453299
17.549844431749,-8.9061167061961,7.454837
17.5498366084396,-8.90609133534244,7.457853
153.637261224211,60.0331863712361,7.458843
21.2229101781209,-5.98202509354391,7.458976
328.609189011055,-3.00308677425911,7.460138
8.52699355301917,10.2816143467014,7.460953
64.0066340320732,0.491781809022074,7.462833
350.917928924426,-8.41197039710259,7.464514
82.3886738930109,-1.07447332985136,7.465249
54.937471659616,-1.12468897489447,7.466871
253.171503014897,18.0621696801459,7.46715
323.911460177254,0.979285370931533,7.468786
127.076358664142,35.8574915510837,7.472988
246.664919254289,44.9934525362832,7.47492
125.341739617185,1.04585644433724,7.477743
138.462676476992,61.3528012790201,7.47775
144.50522623649,14.347217780762,7.478556
144.45668269765,14.357892573123,7.480116
40.9683296652318,-7.86633767515983,7.48557
229.372296439448,-10.4908174411268,7.486541
84.0038475153126,-7.39408450823201,7.487696
40.9682958001567,-7.86638247266218,7.490761
199.215959344002,1.23998664119188,7.492438
199.216109133011,1.24017037073338,7.492998
315.766115562867,-0.918990604259052,7.498329
136.748341661439,1.46278483092987,7.504831
14.3924590179556,-1.77589697414456,7.505135
119.580286829116,16.5016107708818,7.505953
17.7545276445693,46.6675520369349,7.507499
179.781883638469,0.540210084386628,7.507542
234.151770224511,14.916235465214,7.508094
45.2117264507088,-2.87951833703559,7.509665
157.277749865526,29.6640486246221,7.511722
347.56717362212,7.35410913997231,7.514283
22.7080215575995,15.3577824306462,7.515924
316.824127180614,-0.696531327774861,7.51629
165.898607475442,-0.0970484647840667,7.516416
27.9396749348947,-15.6856385982858,7.517163
191.683524096357,24.1381078389411,7.520669
356.246443939159,7.19701654772785,7.522537
16.5264306048802,-10.9853934377322,7.522927
331.099823887315,10.2942616032562,7.522957
8.37134813805029,-0.608784867971005,7.523234
14.5731160457989,6.82174771660807,7.528217
249.924199998763,35.4874354743212,7.530681
313.408462209621,41.0867722902422,7.530692
158.440045436638,23.3187524367607,7.53118
83.7043902073691,-7.24191332623134,7.531728
206.527990387732,5.11545802070626,7.533195
318.621171905633,0.14717243889255,7.533578
183.435228612469,66.1001190349529,7.534056
229.082779866672,9.74006962722869,7.534476
199.153981692892,1.24172540126028,7.536005
355.018494629485,27.4589297546793,7.536201
45.0130075438088,-1.80459950460313,7.537344
11.3068800841362,0.264067295766677,7.537675
136.047470703402,27.9051777330313,7.538165
62.7106414091644,15.9075948393332,7.542699
58.0852874972203,-0.657766843953611,7.542724
248.80551995525,17.0435214082355,7.543011
85.0241779043604,-0.74696095670897,7.543348
187.797284591092,39.5558166024362,7.544183
354.918264491316,5.62429460992655,7.54598
63.9606639240956,15.3877284067039,7.546009
244.796591447648,49.0381510110782,7.547658
354.283598891159,30.6920947857842,7.548014
24.3059862038064,-0.31529466856432,7.549654
354.915005364553,5.62431738059674,7.549911
265.308835053079,67.1352254629197,7.550401
123.704703896531,43.0346661335075,7.551055
338.150018237194,13.0384983993782,7.552402
47.6437167478595,0.220597634254017,7.555577
11.3068855578294,0.264107181245974,7.555837
148.322611690884,34.9758669834132,7.556387
216.375940843349,20.5893362670858,7.556585
11.2643504051542,0.273725014696878,7.558865
357.506927784755,-10.0089301324125,7.559141
38.8177306823264,-9.3596419046348,7.56007
47.6436799710555,0.220575402310666,7.565852
11.3066728003126,0.264149318703018,7.565899
127.01704095625,35.8918481675218,7.566268
350.467337998748,-9.78296940292018,7.566301
135.46100693998,17.1245327741804,7.567093
345.665697851724,16.2724201964029,7.567453
213.526818507789,41.5416333441222,7.56774
136.593830636484,49.6113678342453,7.568169
247.139450365313,29.1042343122542,7.568902
24.3059961660311,-0.31530672668521,7.569848
356.93676936987,4.2299530344276,7.570677
160.322363943396,53.0070787169592,7.571029
0.469603645529162,24.2807929388696,7.573495
356.093702318893,58.7638819486155,7.573882
261.098791498242,67.3032290482841,7.57515
331.093786141874,13.6482196352355,7.575329
246.526773781178,8.44533274969013,7.576331
352.32992247022,-1.00843586620384,7.577433
24.3060187823145,-0.315303831459823,7.578789
320.341057688955,22.8592447670081,7.57988
11.3312912338018,0.22067362516763,7.579961
58.0852641770699,-0.65777840777938,7.580256
45.0254027566253,-0.68247605377012,7.581227
356.900354894739,34.5215034109809,7.582709
119.102518142526,31.6955773057315,7.582959
17.6274339908986,-6.08462623681505,7.583879
350.467334984957,-9.78297052854977,7.584025
14.7604009384931,32.4698533250016,7.584235
256.352300202326,29.665981458537,7.585625
171.891764492784,0.956061241182752,7.586313
47.643647774992,0.220529297431568,7.589516
359.943633404913,-0.280184899867235,7.589625
21.6049638226884,-0.444160569834084,7.589886
27.6922613833058,11.021117745572,7.590489
24.990060702891,-0.227723081256743,7.590918
221.757111304131,1.01506889861938,7.592605
44.9871187721027,-0.659646277333383,7.592762
12.4778594896561,-0.214023014708012,7.593254
132.050955775503,2.58014005511349,7.593804
44.573193264255,77.1254272734903,7.59403
215.445574218679,53.532847137254,7.595132
340.689520475376,0.0724290550717377,7.596832
340.68950154474,0.0724574790443987,7.59789
158.378465695677,53.4969721724038,7.598285
20.1712512601064,15.6959934520562,7.59867
24.990058139917,-0.227681069418245,7.599277
216.379505252456,-19.9294695459687,7.599734
16.4858891365487,-11.0137546586606,7.604849
12.4778530586153,-0.213993676877337,7.605334
253.182837472778,76.852667685917,7.605561
170.360785508934,6.6324542289771,7.606044
352.326460500456,-1.03714961827878,7.606763
44.9871087182732,-0.659611774856329,7.609425
339.70533097482,19.4802161813214,7.609771
245.740001309213,19.524768955397,7.609892
11.3068224612849,0.264107794062121,7.609897
24.9900402643659,-0.227688205441501,7.609974
65.3281909763511,81.9974177456851,7.610407
70.42996243039,22.897204739568,7.612761
187.306040092987,20.8974535626062,7.612882
187.306026613371,20.8974603956132,7.61291
119.509158453194,7.19860704144065,7.612971
167.587534364908,22.7019920697161,7.613413
24.3059820498633,-0.315287311756306,7.613641
12.4778443818202,-0.213996891305066,7.613818
163.317900366591,-20.2234206179805,7.614335
353.989439856558,-8.72840936727643,7.61484
16.5266794306022,-10.9853639393315,7.614927
25.8638198335918,32.2206007217859,7.615532
21.2037230029412,-6.98608675187036,7.619161
43.4387176881272,1.95737044041544,7.619921
4.98457669163884,16.2508107023648,7.62038
258.908525760316,34.7076339184767,7.620492
78.3601217368578,-4.65285973506963,7.620568
83.7248062683275,-4.1104961975598,7.620945
341.332501230781,3.67832827387962,7.621898
21.4448504902168,2.99895728096299,7.622335
11.306459569096,0.264184077792275,7.62279
24.3060011989514,-0.315298158856197,7.622954
359.923945742588,-5.9026748765202,7.622973
21.4448567068313,2.99905457035716,7.624674
138.607910005667,24.9924590233314,7.624875
24.990054907719,-0.227681971072096,7.62577
236.024701357556,24.4603404710515,7.62583
356.270955165334,7.20192363582311,7.62653
11.3068906285511,0.264090664364691,7.626824
347.135832938885,4.62071189780224,7.626987
350.948773714549,32.5313349156679,7.626997
246.005403239579,55.159720120274,7.627393
246.005403271606,55.1597201312872,7.627453
168.257359951996,-12.7318476740802,7.628686
13.4484253581707,-4.4644257579104,7.628956
9.32869174285526,40.3751504519258,7.629477
143.896953968311,48.4912501841997,7.62998
52.7466896880046,-0.44217387017183,7.630131
191.935418677507,3.56247223676727,7.630724
263.623189373284,28.1612325623986,7.631903
119.101777425012,10.8808188532035,7.632052
24.3059749272703,-0.315296907410576,7.632175
21.627700821687,-0.36265072633969,7.632286
352.911516798092,-1.08412238207828,7.632957
33.4483894971018,-2.99173882380824,7.633183
122.206516745489,27.4803206739639,7.633594
165.907964485544,25.7692630264234,7.634709
356.987795677083,4.1553639416786,7.635096
197.868032827912,63.1111009519915,7.636188
4.95234473672747,16.2620954941509,7.63627
114.395107714809,18.8512949836392,7.636511
189.648706066611,45.1827597981641,7.637534
247.005018044014,32.6495079662021,7.639477
152.720836231852,20.6839552284085,7.640595
323.850447919471,0.947178745403758,7.64313
140.960281967047,34.5480797164857,7.645212
47.6437021080009,0.220625361339902,7.646118
131.615063480696,10.6040538735128,7.646788
24.9900443307952,-0.227688833091185,7.648136
228.922659607166,25.6426489871666,7.652848
356.420354886899,33.2811953285087,7.652859
43.4041721164157,-7.7465508466868,7.653475
8.7304521651314,13.3710757908268,7.653997
241.130781378037,0.651985825559209,7.657716
43.3541009288253,-7.75467096489742,7.657734
84.0262981162109,-5.69907166601242,7.658872
133.834850424345,26.4193418820809,7.659382
1.32502226497149,3.62368913791714,7.661999
47.6436898346318,0.220602939900642,7.664099
1.32502181385917,3.62368982272981,7.664465
256.487708663257,9.70457355278517,7.665156
247.598702991759,48.001667013407,7.665447
348.470688951863,15.3148139488599,7.666011
349.595807401859,33.684482530424,7.666096
137.998820912103,18.0230371731275,7.667319
172.014692766532,-0.897725647174352,7.668471
12.5839359781417,28.3799618527254,7.668932
215.068561464182,0.199121181525974,7.669494
342.680238171178,-0.555505179894868,7.670194
127.413416202093,-0.94311108737672,7.670706
145.454976182829,43.6373230196314,7.671857
47.6436668260294,0.220553179790738,7.671884
338.995908472248,-7.65703035529351,7.672128
175.382981389995,41.2504542830057,7.6725
352.949794921747,-1.10543769915061,7.673207
127.076358107953,35.85751243714,7.674028
31.5608164769279,-4.36515386607477,7.674136
226.797036190368,2.35835696359808,7.677021
229.594096871433,0.940837860739285,7.677919
321.519581042023,18.0832974772625,7.678763
214.824970324273,-18.5127704720813,7.678774
342.680228385146,-0.555502610578425,7.68156
338.929099762584,32.7646993239865,7.681614
338.658633334567,-3.30656227829213,7.682636
47.6436796273736,0.220561151672843,7.682698
227.705218801847,29.2273862355716,7.6869
122.493621050256,1.02043924077684,7.687413
47.6436724116562,0.220567041681928,7.687645
253.353864382614,76.8506635898012,7.687669
80.2971205134668,-5.79514326374034,7.687947
342.680229607473,-0.555497886278154,7.68825
342.680234049763,-0.555501232201762,7.689066
120.460863637363,19.7055574525532,7.690195
340.694911848267,0.2328143097801,7.690236
212.853050830758,42.3381964425344,7.693003
231.793793055318,13.3797138709022,7.693159
215.493964215778,-1.98820651685187,7.696598
268.038577624784,42.8571541280294,7.696688
47.6436817952788,0.220577061217333,7.696836
73.6706680643537,12.0603592962688,7.697242
6.42471780823996,7.69096499110366,7.700282
43.6468334452343,-0.00181979783637477,7.700826
47.6436927697403,0.220590125036722,7.701049
231.925523939308,6.10124162716309,7.701447
312.372675348077,44.0616531071862,7.702597
312.372664770846,44.0615468649384,7.704453
230.555581242455,25.2441766265342,7.706651
359.712196370321,6.86199782174706,7.70671
168.149115574955,67.3235585207688,7.707026
158.863377038771,45.6838688719443,7.708065
359.692401911487,6.87507175545455,7.708169
191.951181544878,50.156853683321,7.709196
83.6314414122371,-5.20832121390304,7.710875
47.0650203175938,10.7593741496581,7.710891
317.000151282302,-1.03089907463941,7.711286
175.478126695499,4.73414363367745,7.711811
62.9225422990892,-0.486530638011463,7.712419
254.052491993245,74.259764041742,7.713659
210.379938011355,4.22069311876348,7.714109
77.9171410013147,0.486872491923645,7.714732
207.705810177045,53.2763509668899,7.715074
37.6101190773169,-5.03106506425635,7.715343
54.9374624184179,-1.12466496382894,7.715587
20.5674069218955,16.8571660058995,7.717405
260.110943572923,69.8182989671625,7.71807
87.0527961811792,-0.763328412365759,7.718412
79.6438747293715,-5.67976230731347,7.718905
47.643671761745,0.220584662198522,7.719032
27.7719557399875,24.6508774197444,7.719131
150.397665091759,-1.01804323013122,7.719573
22.7663919862766,-4.94114951305996,7.719603
354.932256930161,27.5111702749534,7.719773
24.6863606782805,-5.73540303386564,7.720002
307.253453106871,30.4364542030147,7.720195
146.900070015839,63.1970924954586,7.721385
