Description	
Number of Runs	1000
Preset Time	1
Pause Time	0
Alarm Level	0
High Voltage	900
Step Voltage	0
Volume	0

Run	High		Elapsed
Number	Voltage	Counts	Time	Date/Time
568	900	7	1	02/03/23 03:55:23 PM	
569	900	7	1	02/03/23 03:55:24 PM	
570	900	8	1	02/03/23 03:55:25 PM	
571	900	12	1	02/03/23 03:55:26 PM	
572	900	6	1	02/03/23 03:55:27 PM	
573	900	6	1	02/03/23 03:55:29 PM	
574	900	15	1	02/03/23 03:55:30 PM	
575	900	13	1	02/03/23 03:55:31 PM	
576	900	9	1	02/03/23 03:55:32 PM	
577	900	14	1	02/03/23 03:55:33 PM	
578	900	10	1	02/03/23 03:55:34 PM	
579	900	11	1	02/03/23 03:55:35 PM	
580	900	8	1	02/03/23 03:55:37 PM	
581	900	11	1	02/03/23 03:55:38 PM	
582	900	5	1	02/03/23 03:55:39 PM	
583	900	10	1	02/03/23 03:55:40 PM	
584	900	7	1	02/03/23 03:55:41 PM	
585	900	8	1	02/03/23 03:55:42 PM	
586	900	9	1	02/03/23 03:55:43 PM	
587	900	8	1	02/03/23 03:55:44 PM	
588	900	11	1	02/03/23 03:55:46 PM	
589	900	8	1	02/03/23 03:55:47 PM	
590	900	8	1	02/03/23 03:55:48 PM	
591	900	12	1	02/03/23 03:55:49 PM	
592	900	8	1	02/03/23 03:55:50 PM	
593	900	10	1	02/03/23 03:55:51 PM	
594	900	4	1	02/03/23 03:55:52 PM	
595	900	12	1	02/03/23 03:55:53 PM	
596	900	9	1	02/03/23 03:55:55 PM	
597	900	16	1	02/03/23 03:55:56 PM	
598	900	13	1	02/03/23 03:55:57 PM	
599	900	6	1	02/03/23 03:55:58 PM	
600	900	5	1	02/03/23 03:55:59 PM	
601	900	11	1	02/03/23 03:56:00 PM	
602	900	8	1	02/03/23 03:56:01 PM	
603	900	10	1	02/03/23 03:56:02 PM	
604	900	14	1	02/03/23 03:56:04 PM	
605	900	13	1	02/03/23 03:56:05 PM	
606	900	7	1	02/03/23 03:56:06 PM	
607	900	6	1	02/03/23 03:56:07 PM	
608	900	7	1	02/03/23 03:56:08 PM	
609	900	7	1	02/03/23 03:56:09 PM	
610	900	8	1	02/03/23 03:56:10 PM	
611	900	7	1	02/03/23 03:56:11 PM	
612	900	5	1	02/03/23 03:56:13 PM	
613	900	9	1	02/03/23 03:56:14 PM	
614	900	10	1	02/03/23 03:56:15 PM	
615	900	11	1	02/03/23 03:56:16 PM	
616	900	7	1	02/03/23 03:56:17 PM	
617	900	8	1	02/03/23 03:56:18 PM	
618	900	7	1	02/03/23 03:56:19 PM	
619	900	7	1	02/03/23 03:56:20 PM	
620	900	8	1	02/03/23 03:56:22 PM	
621	900	12	1	02/03/23 03:56:23 PM	
622	900	10	1	02/03/23 03:56:24 PM	
623	900	8	1	02/03/23 03:56:25 PM	
624	900	10	1	02/03/23 03:56:26 PM	
625	900	15	1	02/03/23 03:56:27 PM	
626	900	8	1	02/03/23 03:56:28 PM	
627	900	10	1	02/03/23 03:56:29 PM	
628	900	11	1	02/03/23 03:56:30 PM	
629	900	17	1	02/03/23 03:56:31 PM	
630	900	7	1	02/03/23 03:56:33 PM	
631	900	11	1	02/03/23 03:56:34 PM	
632	900	6	1	02/03/23 03:56:35 PM	
633	900	9	1	02/03/23 03:56:36 PM	
634	900	12	1	02/03/23 03:56:37 PM	
635	900	9	1	02/03/23 03:56:38 PM	
636	900	6	1	02/03/23 03:56:39 PM	
637	900	9	1	02/03/23 03:56:40 PM	
638	900	9	1	02/03/23 03:56:42 PM	
639	900	12	1	02/03/23 03:56:43 PM	
640	900	10	1	02/03/23 03:56:44 PM	
641	900	12	1	02/03/23 03:56:45 PM	
642	900	7	1	02/03/23 03:56:46 PM	
643	900	3	1	02/03/23 03:56:47 PM	
644	900	11	1	02/03/23 03:56:48 PM	
645	900	13	1	02/03/23 03:56:49 PM	
646	900	8	1	02/03/23 03:56:50 PM	
647	900	7	1	02/03/23 03:56:52 PM	
648	900	10	1	02/03/23 03:56:53 PM	
649	900	16	1	02/03/23 03:56:54 PM	
650	900	11	1	02/03/23 03:56:55 PM	
651	900	4	1	02/03/23 03:56:56 PM	
652	900	9	1	02/03/23 03:56:57 PM	
653	900	7	1	02/03/23 03:56:58 PM	
654	900	10	1	02/03/23 03:56:59 PM	
655	900	8	1	02/03/23 03:57:01 PM	
656	900	11	1	02/03/23 03:57:02 PM	
657	900	9	1	02/03/23 03:57:03 PM	
658	900	10	1	02/03/23 03:57:04 PM	
659	900	13	1	02/03/23 03:57:05 PM	
660	900	4	1	02/03/23 03:57:06 PM	
661	900	11	1	02/03/23 03:57:07 PM	
662	900	12	1	02/03/23 03:57:08 PM	
663	900	17	1	02/03/23 03:57:09 PM	
664	900	9	1	02/03/23 03:57:11 PM	
665	900	10	1	02/03/23 03:57:12 PM	
666	900	9	1	02/03/23 03:57:13 PM	
667	900	9	1	02/03/23 03:57:14 PM	
668	900	10	1	02/03/23 03:57:15 PM	
669	900	12	1	02/03/23 03:57:16 PM	
670	900	9	1	02/03/23 03:57:17 PM	
671	900	5	1	02/03/23 03:57:18 PM	
672	900	13	1	02/03/23 03:57:19 PM	
673	900	8	1	02/03/23 03:57:20 PM	
674	900	12	1	02/03/23 03:57:22 PM	
675	900	13	1	02/03/23 03:57:23 PM	
676	900	10	1	02/03/23 03:57:24 PM	
677	900	8	1	02/03/23 03:57:25 PM	
678	900	2	1	02/03/23 03:57:26 PM	
679	900	10	1	02/03/23 03:57:27 PM	
680	900	12	1	02/03/23 03:57:28 PM	
681	900	7	1	02/03/23 03:57:29 PM	
682	900	5	1	02/03/23 03:57:31 PM	
683	900	14	1	02/03/23 03:57:32 PM	
684	900	6	1	02/03/23 03:57:33 PM	
685	900	8	1	02/03/23 03:57:34 PM	
686	900	9	1	02/03/23 03:57:35 PM	
687	900	10	1	02/03/23 03:57:36 PM	
688	900	10	1	02/03/23 03:57:37 PM	
689	900	15	1	02/03/23 03:57:38 PM	
690	900	13	1	02/03/23 03:57:39 PM	
691	900	9	1	02/03/23 03:57:41 PM	
692	900	17	1	02/03/23 03:57:42 PM	
693	900	9	1	02/03/23 03:57:43 PM	
694	900	12	1	02/03/23 03:57:44 PM	
695	900	9	1	02/03/23 03:57:45 PM	
696	900	11	1	02/03/23 03:57:46 PM	
697	900	13	1	02/03/23 03:57:47 PM	
698	900	9	1	02/03/23 03:57:48 PM	
699	900	9	1	02/03/23 03:57:49 PM	
700	900	10	1	02/03/23 03:57:51 PM	
701	900	11	1	02/03/23 03:57:52 PM	
702	900	13	1	02/03/23 03:57:53 PM	
703	900	6	1	02/03/23 03:57:54 PM	
704	900	10	1	02/03/23 03:57:55 PM	
705	900	6	1	02/03/23 03:57:56 PM	
706	900	13	1	02/03/23 03:57:57 PM	
707	900	6	1	02/03/23 03:57:59 PM	
708	900	9	1	02/03/23 03:58:00 PM	
709	900	6	1	02/03/23 03:58:01 PM	
710	900	13	1	02/03/23 03:58:02 PM	
711	900	6	1	02/03/23 03:58:03 PM	
712	900	11	1	02/03/23 03:58:04 PM	
713	900	10	1	02/03/23 03:58:05 PM	
714	900	5	1	02/03/23 03:58:06 PM	
715	900	8	1	02/03/23 03:58:07 PM	
716	900	5	1	02/03/23 03:58:09 PM	
717	900	8	1	02/03/23 03:58:10 PM	
718	900	7	1	02/03/23 03:58:11 PM	
719	900	12	1	02/03/23 03:58:12 PM	
720	900	13	1	02/03/23 03:58:13 PM	
721	900	5	1	02/03/23 03:58:14 PM	
722	900	10	1	02/03/23 03:58:15 PM	
723	900	8	1	02/03/23 03:58:16 PM	
724	900	13	1	02/03/23 03:58:17 PM	
725	900	11	1	02/03/23 03:58:19 PM	
726	900	13	1	02/03/23 03:58:20 PM	
727	900	9	1	02/03/23 03:58:21 PM	
728	900	6	1	02/03/23 03:58:22 PM	
729	900	7	1	02/03/23 03:58:23 PM	
730	900	11	1	02/03/23 03:58:24 PM	
731	900	9	1	02/03/23 03:58:25 PM	
732	900	12	1	02/03/23 03:58:26 PM	
733	900	12	1	02/03/23 03:58:28 PM	
734	900	8	1	02/03/23 03:58:29 PM	
735	900	9	1	02/03/23 03:58:30 PM	
736	900	14	1	02/03/23 03:58:31 PM	
737	900	6	1	02/03/23 03:58:32 PM	
738	900	10	1	02/03/23 03:58:33 PM	
739	900	11	1	02/03/23 03:58:34 PM	
740	900	9	1	02/03/23 03:58:35 PM	
741	900	12	1	02/03/23 03:58:36 PM	
742	900	8	1	02/03/23 03:58:38 PM	
743	900	14	1	02/03/23 03:58:39 PM	
744	900	10	1	02/03/23 03:58:40 PM	
745	900	8	1	02/03/23 03:58:41 PM	
746	900	12	1	02/03/23 03:58:42 PM	
747	900	11	1	02/03/23 03:58:43 PM	
748	900	6	1	02/03/23 03:58:44 PM	
749	900	9	1	02/03/23 03:58:45 PM	
750	900	9	1	02/03/23 03:58:47 PM	
751	900	15	1	02/03/23 03:58:48 PM	
752	900	6	1	02/03/23 03:58:49 PM	
753	900	8	1	02/03/23 03:58:50 PM	
754	900	12	1	02/03/23 03:58:51 PM	
755	900	10	1	02/03/23 03:58:52 PM	
756	900	12	1	02/03/23 03:58:53 PM	
757	900	11	1	02/03/23 03:58:54 PM	
758	900	8	1	02/03/23 03:58:56 PM	
759	900	13	1	02/03/23 03:58:57 PM	
760	900	10	1	02/03/23 03:58:58 PM	
761	900	10	1	02/03/23 03:58:59 PM	
762	900	11	1	02/03/23 03:59:00 PM	
763	900	12	1	02/03/23 03:59:01 PM	
764	900	9	1	02/03/23 03:59:02 PM	
765	900	12	1	02/03/23 03:59:03 PM	
766	900	14	1	02/03/23 03:59:04 PM	
767	900	12	1	02/03/23 03:59:06 PM	
768	900	8	1	02/03/23 03:59:07 PM	
769	900	13	1	02/03/23 03:59:08 PM	
770	900	10	1	02/03/23 03:59:09 PM	
771	900	14	1	02/03/23 03:59:10 PM	
772	900	13	1	02/03/23 03:59:11 PM	
773	900	10	1	02/03/23 03:59:12 PM	
774	900	15	1	02/03/23 03:59:13 PM	
775	900	13	1	02/03/23 03:59:15 PM	
776	900	9	1	02/03/23 03:59:16 PM	
777	900	4	1	02/03/23 03:59:17 PM	
778	900	11	1	02/03/23 03:59:18 PM	
779	900	11	1	02/03/23 03:59:19 PM	
780	900	13	1	02/03/23 03:59:20 PM	
781	900	9	1	02/03/23 03:59:21 PM	
782	900	11	1	02/03/23 03:59:22 PM	
783	900	11	1	02/03/23 03:59:24 PM	
784	900	8	1	02/03/23 03:59:25 PM	
785	900	7	1	02/03/23 03:59:26 PM	
786	900	6	1	02/03/23 03:59:27 PM	
787	900	12	1	02/03/23 03:59:28 PM	
788	900	14	1	02/03/23 03:59:29 PM	
789	900	8	1	02/03/23 03:59:30 PM	
790	900	11	1	02/03/23 03:59:32 PM	
791	900	7	1	02/03/23 03:59:33 PM	
792	900	9	1	02/03/23 03:59:34 PM	
793	900	12	1	02/03/23 03:59:35 PM	
794	900	8	1	02/03/23 03:59:36 PM	
795	900	15	1	02/03/23 03:59:37 PM	
796	900	12	1	02/03/23 03:59:38 PM	
797	900	8	1	02/03/23 03:59:39 PM	
798	900	8	1	02/03/23 03:59:40 PM	
799	900	8	1	02/03/23 03:59:42 PM	
800	900	8	1	02/03/23 03:59:43 PM	
801	900	6	1	02/03/23 03:59:44 PM	
802	900	12	1	02/03/23 03:59:45 PM	
803	900	10	1	02/03/23 03:59:46 PM	
804	900	18	1	02/03/23 03:59:47 PM	
805	900	9	1	02/03/23 03:59:48 PM	
806	900	4	1	02/03/23 03:59:49 PM	
807	900	6	1	02/03/23 03:59:51 PM	
808	900	11	1	02/03/23 03:59:52 PM	
809	900	11	1	02/03/23 03:59:53 PM	
810	900	8	1	02/03/23 03:59:54 PM	
811	900	7	1	02/03/23 03:59:55 PM	
812	900	11	1	02/03/23 03:59:56 PM	
813	900	18	1	02/03/23 03:59:57 PM	
814	900	15	1	02/03/23 03:59:58 PM	
815	900	14	1	02/03/23 03:59:59 PM	
816	900	7	1	02/03/23 04:00:01 PM	
817	900	13	1	02/03/23 04:00:02 PM	
818	900	12	1	02/03/23 04:00:03 PM	
819	900	8	1	02/03/23 04:00:04 PM	
820	900	9	1	02/03/23 04:00:05 PM	
821	900	6	1	02/03/23 04:00:06 PM	
822	900	14	1	02/03/23 04:00:07 PM	
823	900	12	1	02/03/23 04:00:08 PM	
824	900	15	1	02/03/23 04:00:09 PM	
825	900	9	1	02/03/23 04:00:11 PM	
826	900	8	1	02/03/23 04:00:12 PM	
827	900	8	1	02/03/23 04:00:13 PM	
828	900	10	1	02/03/23 04:00:14 PM	
829	900	15	1	02/03/23 04:00:15 PM	
830	900	13	1	02/03/23 04:00:16 PM	
831	900	12	1	02/03/23 04:00:17 PM	
832	900	10	1	02/03/23 04:00:18 PM	
833	900	9	1	02/03/23 04:00:20 PM	
834	900	11	1	02/03/23 04:00:21 PM	
835	900	7	1	02/03/23 04:00:22 PM	
836	900	6	1	02/03/23 04:00:23 PM	
837	900	10	1	02/03/23 04:00:24 PM	
838	900	5	1	02/03/23 04:00:25 PM	
839	900	8	1	02/03/23 04:00:26 PM	
840	900	9	1	02/03/23 04:00:28 PM	
841	900	7	1	02/03/23 04:00:29 PM	
842	900	8	1	02/03/23 04:00:30 PM	
843	900	16	1	02/03/23 04:00:31 PM	
844	900	7	1	02/03/23 04:00:32 PM	
845	900	12	1	02/03/23 04:00:33 PM	
846	900	12	1	02/03/23 04:00:34 PM	
847	900	10	1	02/03/23 04:00:35 PM	
848	900	16	1	02/03/23 04:00:36 PM	
849	900	9	1	02/03/23 04:00:37 PM	
850	900	6	1	02/03/23 04:00:39 PM	
851	900	8	1	02/03/23 04:00:40 PM	
852	900	16	1	02/03/23 04:00:41 PM	
853	900	13	1	02/03/23 04:00:42 PM	
854	900	11	1	02/03/23 04:00:43 PM	
855	900	5	1	02/03/23 04:00:44 PM	
856	900	10	1	02/03/23 04:00:45 PM	
857	900	15	1	02/03/23 04:00:47 PM	
858	900	7	1	02/03/23 04:00:48 PM	
859	900	14	1	02/03/23 04:00:49 PM	
860	900	10	1	02/03/23 04:00:50 PM	
861	900	8	1	02/03/23 04:00:51 PM	
862	900	7	1	02/03/23 04:00:52 PM	
863	900	12	1	02/03/23 04:00:53 PM	
864	900	12	1	02/03/23 04:00:54 PM	
865	900	8	1	02/03/23 04:00:56 PM	
866	900	10	1	02/03/23 04:00:57 PM	
867	900	10	1	02/03/23 04:00:58 PM	
868	900	12	1	02/03/23 04:00:59 PM	
869	900	9	1	02/03/23 04:01:00 PM	
870	900	11	1	02/03/23 04:01:01 PM	
871	900	18	1	02/03/23 04:01:02 PM	
872	900	16	1	02/03/23 04:01:03 PM	
873	900	13	1	02/03/23 04:01:04 PM	
874	900	11	1	02/03/23 04:01:06 PM	
875	900	10	1	02/03/23 04:01:07 PM	
876	900	13	1	02/03/23 04:01:08 PM	
877	900	15	1	02/03/23 04:01:09 PM	
878	900	12	1	02/03/23 04:01:10 PM	
879	900	8	1	02/03/23 04:01:11 PM	
880	900	3	1	02/03/23 04:01:12 PM	
881	900	4	1	02/03/23 04:01:13 PM	
882	900	12	1	02/03/23 04:01:15 PM	
883	900	7	1	02/03/23 04:01:16 PM	
884	900	6	1	02/03/23 04:01:17 PM	
885	900	6	1	02/03/23 04:01:18 PM	
886	900	13	1	02/03/23 04:01:19 PM	
887	900	13	1	02/03/23 04:01:20 PM	
888	900	12	1	02/03/23 04:01:21 PM	
889	900	11	1	02/03/23 04:01:22 PM	
890	900	9	1	02/03/23 04:01:24 PM	
891	900	9	1	02/03/23 04:01:25 PM	
892	900	6	1	02/03/23 04:01:26 PM	
893	900	10	1	02/03/23 04:01:27 PM	
894	900	13	1	02/03/23 04:01:28 PM	
895	900	7	1	02/03/23 04:01:29 PM	
896	900	6	1	02/03/23 04:01:30 PM	
897	900	11	1	02/03/23 04:01:31 PM	
898	900	10	1	02/03/23 04:01:33 PM	
899	900	8	1	02/03/23 04:01:34 PM	
900	900	7	1	02/03/23 04:01:35 PM	
901	900	12	1	02/03/23 04:01:36 PM	
902	900	13	1	02/03/23 04:01:37 PM	
903	900	8	1	02/03/23 04:01:38 PM	
904	900	7	1	02/03/23 04:01:39 PM	
905	900	5	1	02/03/23 04:01:40 PM	
906	900	14	1	02/03/23 04:01:42 PM	
907	900	10	1	02/03/23 04:01:43 PM	
908	900	12	1	02/03/23 04:01:44 PM	
909	900	9	1	02/03/23 04:01:45 PM	
910	900	9	1	02/03/23 04:01:46 PM	
911	900	2	1	02/03/23 04:01:47 PM	
912	900	4	1	02/03/23 04:01:48 PM	
913	900	8	1	02/03/23 04:01:50 PM	
914	900	11	1	02/03/23 04:01:51 PM	
915	900	5	1	02/03/23 04:01:52 PM	
916	900	11	1	02/03/23 04:01:53 PM	
917	900	7	1	02/03/23 04:01:54 PM	
918	900	5	1	02/03/23 04:01:55 PM	
919	900	8	1	02/03/23 04:01:56 PM	
920	900	10	1	02/03/23 04:01:57 PM	
921	900	14	1	02/03/23 04:01:58 PM	
922	900	11	1	02/03/23 04:02:00 PM	
923	900	3	1	02/03/23 04:02:01 PM	
924	900	11	1	02/03/23 04:02:02 PM	
925	900	13	1	02/03/23 04:02:03 PM	
926	900	14	1	02/03/23 04:02:04 PM	
927	900	6	1	02/03/23 04:02:05 PM	
928	900	8	1	02/03/23 04:02:06 PM	
929	900	9	1	02/03/23 04:02:07 PM	
930	900	7	1	02/03/23 04:02:09 PM	
931	900	12	1	02/03/23 04:02:10 PM	
932	900	8	1	02/03/23 04:02:11 PM	
933	900	14	1	02/03/23 04:02:12 PM	
934	900	7	1	02/03/23 04:02:13 PM	
935	900	12	1	02/03/23 04:02:14 PM	
936	900	7	1	02/03/23 04:02:15 PM	
937	900	9	1	02/03/23 04:02:17 PM	
938	900	6	1	02/03/23 04:02:18 PM	
939	900	7	1	02/03/23 04:02:19 PM	
940	900	16	1	02/03/23 04:02:20 PM	
941	900	10	1	02/03/23 04:02:21 PM	
942	900	11	1	02/03/23 04:02:22 PM	
943	900	7	1	02/03/23 04:02:23 PM	
944	900	10	1	02/03/23 04:02:24 PM	
945	900	15	1	02/03/23 04:02:26 PM	
946	900	9	1	02/03/23 04:02:27 PM	
947	900	5	1	02/03/23 04:02:28 PM	
948	900	2	1	02/03/23 04:02:29 PM	
949	900	11	1	02/03/23 04:02:30 PM	
950	900	3	1	02/03/23 04:02:31 PM	
951	900	6	1	02/03/23 04:02:32 PM	
952	900	8	1	02/03/23 04:02:33 PM	
953	900	9	1	02/03/23 04:02:34 PM	
954	900	8	1	02/03/23 04:02:36 PM	
955	900	9	1	02/03/23 04:02:37 PM	
956	900	7	1	02/03/23 04:02:38 PM	
957	900	12	1	02/03/23 04:02:39 PM	
958	900	6	1	02/03/23 04:02:40 PM	
959	900	5	1	02/03/23 04:02:41 PM	
960	900	13	1	02/03/23 04:02:42 PM	
961	900	10	1	02/03/23 04:02:43 PM	
962	900	15	1	02/03/23 04:02:45 PM	
963	900	5	1	02/03/23 04:02:46 PM	
964	900	14	1	02/03/23 04:02:47 PM	
965	900	9	1	02/03/23 04:02:48 PM	
966	900	7	1	02/03/23 04:02:49 PM	
967	900	4	1	02/03/23 04:02:50 PM	
968	900	7	1	02/03/23 04:02:51 PM	
969	900	7	1	02/03/23 04:02:53 PM	
970	900	14	1	02/03/23 04:02:54 PM	
971	900	13	1	02/03/23 04:02:55 PM	
972	900	8	1	02/03/23 04:02:56 PM	
973	900	7	1	02/03/23 04:02:57 PM	
974	900	18	1	02/03/23 04:02:58 PM	
975	900	9	1	02/03/23 04:02:59 PM	
976	900	6	1	02/03/23 04:03:00 PM	
977	900	4	1	02/03/23 04:03:02 PM	
978	900	9	1	02/03/23 04:03:03 PM	
979	900	7	1	02/03/23 04:03:04 PM	
980	900	5	1	02/03/23 04:03:05 PM	
981	900	12	1	02/03/23 04:03:06 PM	
982	900	11	1	02/03/23 04:03:07 PM	
983	900	7	1	02/03/23 04:03:08 PM	
984	900	8	1	02/03/23 04:03:10 PM	
985	900	11	1	02/03/23 04:03:11 PM	
986	900	9	1	02/03/23 04:03:12 PM	
987	900	10	1	02/03/23 04:03:13 PM	
988	900	9	1	02/03/23 04:03:14 PM	
989	900	6	1	02/03/23 04:03:15 PM	
990	900	10	1	02/03/23 04:03:16 PM	
991	900	7	1	02/03/23 04:03:17 PM	
992	900	8	1	02/03/23 04:03:19 PM	
993	900	9	1	02/03/23 04:03:20 PM	
994	900	8	1	02/03/23 04:03:21 PM	
995	900	12	1	02/03/23 04:03:22 PM	
996	900	7	1	02/03/23 04:03:23 PM	
997	900	12	1	02/03/23 04:03:24 PM	
998	900	15	1	02/03/23 04:03:25 PM	
999	900	13	1	02/03/23 04:03:26 PM	
1000	900	14	1	02/03/23 04:03:27 PM	
