Description	
Number of Runs	1000
Preset Time	1
Pause Time	0
Alarm Level	0
High Voltage	900
Step Voltage	0
Volume	0

Run	High		Elapsed
Number	Voltage	Counts	Time	Date/Time
360	900	0	1	02/03/23 03:27:47 PM	
361	900	1	1	02/03/23 03:27:48 PM	
362	900	3	1	02/03/23 03:27:49 PM	
363	900	1	1	02/03/23 03:27:50 PM	
364	900	0	1	02/03/23 03:27:51 PM	
365	900	1	1	02/03/23 03:27:52 PM	
366	900	2	1	02/03/23 03:27:53 PM	
367	900	0	1	02/03/23 03:27:55 PM	
368	900	0	1	02/03/23 03:27:56 PM	
369	900	2	1	02/03/23 03:27:57 PM	
370	900	3	1	02/03/23 03:27:58 PM	
371	900	0	1	02/03/23 03:27:59 PM	
372	900	0	1	02/03/23 03:28:00 PM	
373	900	0	1	02/03/23 03:28:01 PM	
374	900	0	1	02/03/23 03:28:02 PM	
375	900	0	1	02/03/23 03:28:04 PM	
376	900	2	1	02/03/23 03:28:05 PM	
377	900	1	1	02/03/23 03:28:06 PM	
378	900	0	1	02/03/23 03:28:07 PM	
379	900	1	1	02/03/23 03:28:08 PM	
380	900	0	1	02/03/23 03:28:09 PM	
381	900	1	1	02/03/23 03:28:10 PM	
382	900	4	1	02/03/23 03:28:11 PM	
383	900	0	1	02/03/23 03:28:13 PM	
384	900	2	1	02/03/23 03:28:14 PM	
385	900	1	1	02/03/23 03:28:15 PM	
386	900	0	1	02/03/23 03:28:16 PM	
387	900	1	1	02/03/23 03:28:17 PM	
388	900	2	1	02/03/23 03:28:18 PM	
389	900	1	1	02/03/23 03:28:19 PM	
390	900	0	1	02/03/23 03:28:20 PM	
391	900	1	1	02/03/23 03:28:21 PM	
392	900	2	1	02/03/23 03:28:22 PM	
393	900	3	1	02/03/23 03:28:24 PM	
394	900	0	1	02/03/23 03:28:25 PM	
395	900	1	1	02/03/23 03:28:26 PM	
396	900	2	1	02/03/23 03:28:27 PM	
397	900	1	1	02/03/23 03:28:28 PM	
398	900	0	1	02/03/23 03:28:29 PM	
399	900	1	1	02/03/23 03:28:30 PM	
400	900	1	1	02/03/23 03:28:31 PM	
401	900	2	1	02/03/23 03:28:33 PM	
402	900	1	1	02/03/23 03:28:34 PM	
403	900	0	1	02/03/23 03:28:35 PM	
404	900	1	1	02/03/23 03:28:36 PM	
405	900	2	1	02/03/23 03:28:37 PM	
406	900	2	1	02/03/23 03:28:38 PM	
407	900	0	1	02/03/23 03:28:39 PM	
408	900	1	1	02/03/23 03:28:40 PM	
409	900	4	1	02/03/23 03:28:41 PM	
410	900	4	1	02/03/23 03:28:43 PM	
411	900	1	1	02/03/23 03:28:44 PM	
412	900	0	1	02/03/23 03:28:45 PM	
413	900	2	1	02/03/23 03:28:46 PM	
414	900	1	1	02/03/23 03:28:47 PM	
415	900	0	1	02/03/23 03:28:48 PM	
416	900	1	1	02/03/23 03:28:49 PM	
417	900	0	1	02/03/23 03:28:51 PM	
418	900	1	1	02/03/23 03:28:52 PM	
419	900	1	1	02/03/23 03:28:53 PM	
420	900	0	1	02/03/23 03:28:54 PM	
421	900	0	1	02/03/23 03:28:55 PM	
422	900	2	1	02/03/23 03:28:56 PM	
423	900	0	1	02/03/23 03:28:57 PM	
424	900	1	1	02/03/23 03:28:58 PM	
425	900	1	1	02/03/23 03:29:00 PM	
426	900	2	1	02/03/23 03:29:01 PM	
427	900	0	1	02/03/23 03:29:02 PM	
428	900	0	1	02/03/23 03:29:03 PM	
429	900	2	1	02/03/23 03:29:04 PM	
430	900	2	1	02/03/23 03:29:05 PM	
431	900	1	1	02/03/23 03:29:06 PM	
432	900	0	1	02/03/23 03:29:07 PM	
433	900	1	1	02/03/23 03:29:08 PM	
434	900	2	1	02/03/23 03:29:10 PM	
435	900	0	1	02/03/23 03:29:11 PM	
436	900	0	1	02/03/23 03:29:12 PM	
437	900	1	1	02/03/23 03:29:13 PM	
438	900	0	1	02/03/23 03:29:14 PM	
439	900	0	1	02/03/23 03:29:15 PM	
440	900	0	1	02/03/23 03:29:16 PM	
441	900	1	1	02/03/23 03:29:17 PM	
442	900	0	1	02/03/23 03:29:18 PM	
443	900	0	1	02/03/23 03:29:20 PM	
444	900	1	1	02/03/23 03:29:21 PM	
445	900	1	1	02/03/23 03:29:22 PM	
446	900	2	1	02/03/23 03:29:23 PM	
447	900	0	1	02/03/23 03:29:24 PM	
448	900	2	1	02/03/23 03:29:25 PM	
449	900	1	1	02/03/23 03:29:26 PM	
450	900	1	1	02/03/23 03:29:27 PM	
451	900	3	1	02/03/23 03:29:28 PM	
452	900	0	1	02/03/23 03:29:30 PM	
453	900	2	1	02/03/23 03:29:31 PM	
454	900	0	1	02/03/23 03:29:32 PM	
455	900	0	1	02/03/23 03:29:33 PM	
456	900	0	1	02/03/23 03:29:34 PM	
