Description	
Number of Runs	1000
Preset Time	1
Pause Time	0
Alarm Level	0
High Voltage	900
Step Voltage	0
Volume	0

Run	High		Elapsed
Number	Voltage	Counts	Time	Date/Time
564	900	0	1	02/03/23 03:05:03 PM	
565	900	1	1	02/03/23 03:05:05 PM	
566	900	0	1	02/03/23 03:05:06 PM	
567	900	0	1	02/03/23 03:05:07 PM	
568	900	0	1	02/03/23 03:05:08 PM	
569	900	0	1	02/03/23 03:05:09 PM	
570	900	0	1	02/03/23 03:05:10 PM	
571	900	0	1	02/03/23 03:05:11 PM	
572	900	0	1	02/03/23 03:05:12 PM	
573	900	0	1	02/03/23 03:05:14 PM	
574	900	0	1	02/03/23 03:05:15 PM	
575	900	1	1	02/03/23 03:05:16 PM	
576	900	2	1	02/03/23 03:05:17 PM	
577	900	1	1	02/03/23 03:05:18 PM	
578	900	2	1	02/03/23 03:05:19 PM	
579	900	0	1	02/03/23 03:05:20 PM	
580	900	0	1	02/03/23 03:05:21 PM	
581	900	0	1	02/03/23 03:05:23 PM	
582	900	1	1	02/03/23 03:05:24 PM	
583	900	0	1	02/03/23 03:05:25 PM	
584	900	1	1	02/03/23 03:05:26 PM	
585	900	0	1	02/03/23 03:05:27 PM	
586	900	2	1	02/03/23 03:05:28 PM	
587	900	0	1	02/03/23 03:05:29 PM	
588	900	0	1	02/03/23 03:05:31 PM	
589	900	0	1	02/03/23 03:05:32 PM	
590	900	0	1	02/03/23 03:05:33 PM	
591	900	0	1	02/03/23 03:05:34 PM	
592	900	0	1	02/03/23 03:05:35 PM	
593	900	0	1	02/03/23 03:05:36 PM	
594	900	1	1	02/03/23 03:05:37 PM	
595	900	1	1	02/03/23 03:05:38 PM	
596	900	1	1	02/03/23 03:05:39 PM	
597	900	0	1	02/03/23 03:05:41 PM	
598	900	0	1	02/03/23 03:05:42 PM	
599	900	0	1	02/03/23 03:05:43 PM	
600	900	0	1	02/03/23 03:05:44 PM	
601	900	1	1	02/03/23 03:05:45 PM	
602	900	1	1	02/03/23 03:05:46 PM	
603	900	0	1	02/03/23 03:05:47 PM	
604	900	0	1	02/03/23 03:05:48 PM	
605	900	0	1	02/03/23 03:05:50 PM	
606	900	0	1	02/03/23 03:05:51 PM	
607	900	1	1	02/03/23 03:05:52 PM	
608	900	0	1	02/03/23 03:05:53 PM	
609	900	0	1	02/03/23 03:05:54 PM	
610	900	1	1	02/03/23 03:05:55 PM	
611	900	2	1	02/03/23 03:05:56 PM	
612	900	0	1	02/03/23 03:05:58 PM	
613	900	0	1	02/03/23 03:05:59 PM	
614	900	1	1	02/03/23 03:06:00 PM	
615	900	0	1	02/03/23 03:06:01 PM	
616	900	0	1	02/03/23 03:06:02 PM	
617	900	0	1	02/03/23 03:06:03 PM	
618	900	1	1	02/03/23 03:06:04 PM	
619	900	0	1	02/03/23 03:06:05 PM	
620	900	0	1	02/03/23 03:06:07 PM	
621	900	0	1	02/03/23 03:06:08 PM	
622	900	1	1	02/03/23 03:06:09 PM	
623	900	0	1	02/03/23 03:06:10 PM	
624	900	0	1	02/03/23 03:06:11 PM	
625	900	1	1	02/03/23 03:06:12 PM	
626	900	1	1	02/03/23 03:06:13 PM	
627	900	0	1	02/03/23 03:06:14 PM	
628	900	0	1	02/03/23 03:06:15 PM	
629	900	0	1	02/03/23 03:06:17 PM	
630	900	0	1	02/03/23 03:06:18 PM	
631	900	1	1	02/03/23 03:06:19 PM	
632	900	0	1	02/03/23 03:06:20 PM	
633	900	0	1	02/03/23 03:06:21 PM	
634	900	0	1	02/03/23 03:06:22 PM	
635	900	0	1	02/03/23 03:06:23 PM	
636	900	0	1	02/03/23 03:06:25 PM	
637	900	0	1	02/03/23 03:06:26 PM	
638	900	0	1	02/03/23 03:06:27 PM	
639	900	1	1	02/03/23 03:06:28 PM	
640	900	0	1	02/03/23 03:06:29 PM	
641	900	0	1	02/03/23 03:06:30 PM	
642	900	0	1	02/03/23 03:06:31 PM	
643	900	0	1	02/03/23 03:06:32 PM	
644	900	0	1	02/03/23 03:06:33 PM	
645	900	0	1	02/03/23 03:06:35 PM	
646	900	1	1	02/03/23 03:06:36 PM	
647	900	0	1	02/03/23 03:06:37 PM	
648	900	1	1	02/03/23 03:06:38 PM	
649	900	0	1	02/03/23 03:06:39 PM	
650	900	1	1	02/03/23 03:06:40 PM	
651	900	0	1	02/03/23 03:06:41 PM	
652	900	0	1	02/03/23 03:06:42 PM	
653	900	0	1	02/03/23 03:06:43 PM	
654	900	1	1	02/03/23 03:06:44 PM	
655	900	1	1	02/03/23 03:06:46 PM	
656	900	0	1	02/03/23 03:06:47 PM	
657	900	0	1	02/03/23 03:06:48 PM	
658	900	0	1	02/03/23 03:06:49 PM	
659	900	0	1	02/03/23 03:06:50 PM	
660	900	0	1	02/03/23 03:06:51 PM	
661	900	1	1	02/03/23 03:06:52 PM	
662	900	0	1	02/03/23 03:06:53 PM	
663	900	1	1	02/03/23 03:06:54 PM	
664	900	0	1	02/03/23 03:06:56 PM	
665	900	0	1	02/03/23 03:06:57 PM	
666	900	1	1	02/03/23 03:06:58 PM	
667	900	0	1	02/03/23 03:06:59 PM	
668	900	0	1	02/03/23 03:07:00 PM	
669	900	0	1	02/03/23 03:07:01 PM	
670	900	1	1	02/03/23 03:07:02 PM	
671	900	1	1	02/03/23 03:07:03 PM	
672	900	0	1	02/03/23 03:07:04 PM	
673	900	2	1	02/03/23 03:07:06 PM	
674	900	1	1	02/03/23 03:07:07 PM	
675	900	0	1	02/03/23 03:07:08 PM	
676	900	1	1	02/03/23 03:07:09 PM	
677	900	0	1	02/03/23 03:07:10 PM	
678	900	0	1	02/03/23 03:07:11 PM	
679	900	2	1	02/03/23 03:07:12 PM	
680	900	0	1	02/03/23 03:07:13 PM	
681	900	1	1	02/03/23 03:07:15 PM	
682	900	1	1	02/03/23 03:07:16 PM	
683	900	1	1	02/03/23 03:07:17 PM	
684	900	0	1	02/03/23 03:07:18 PM	
685	900	1	1	02/03/23 03:07:19 PM	
686	900	2	1	02/03/23 03:07:20 PM	
687	900	0	1	02/03/23 03:07:22 PM	
688	900	1	1	02/03/23 03:07:23 PM	
689	900	0	1	02/03/23 03:07:24 PM	
690	900	0	1	02/03/23 03:07:25 PM	
691	900	0	1	02/03/23 03:07:26 PM	
692	900	0	1	02/03/23 03:07:27 PM	
693	900	2	1	02/03/23 03:07:28 PM	
694	900	0	1	02/03/23 03:07:29 PM	
695	900	0	1	02/03/23 03:07:31 PM	
696	900	0	1	02/03/23 03:07:32 PM	
697	900	1	1	02/03/23 03:07:33 PM	
698	900	0	1	02/03/23 03:07:34 PM	
699	900	0	1	02/03/23 03:07:35 PM	
700	900	0	1	02/03/23 03:07:36 PM	
701	900	0	1	02/03/23 03:07:37 PM	
702	900	0	1	02/03/23 03:07:38 PM	
703	900	1	1	02/03/23 03:07:40 PM	
704	900	1	1	02/03/23 03:07:41 PM	
705	900	0	1	02/03/23 03:07:42 PM	
706	900	0	1	02/03/23 03:07:43 PM	
707	900	1	1	02/03/23 03:07:44 PM	
708	900	1	1	02/03/23 03:07:45 PM	
709	900	0	1	02/03/23 03:07:46 PM	
710	900	1	1	02/03/23 03:07:47 PM	
711	900	0	1	02/03/23 03:07:49 PM	
712	900	0	1	02/03/23 03:07:50 PM	
713	900	0	1	02/03/23 03:07:51 PM	
714	900	1	1	02/03/23 03:07:52 PM	
715	900	1	1	02/03/23 03:07:53 PM	
716	900	0	1	02/03/23 03:07:54 PM	
717	900	1	1	02/03/23 03:07:56 PM	
718	900	0	1	02/03/23 03:07:57 PM	
719	900	1	1	02/03/23 03:07:58 PM	
720	900	0	1	02/03/23 03:07:59 PM	
721	900	0	1	02/03/23 03:08:00 PM	
722	900	0	1	02/03/23 03:08:01 PM	
723	900	2	1	02/03/23 03:08:02 PM	
724	900	1	1	02/03/23 03:08:03 PM	
725	900	0	1	02/03/23 03:08:05 PM	
726	900	1	1	02/03/23 03:08:06 PM	
727	900	0	1	02/03/23 03:08:07 PM	
728	900	1	1	02/03/23 03:08:08 PM	
729	900	0	1	02/03/23 03:08:09 PM	
730	900	0	1	02/03/23 03:08:10 PM	
731	900	0	1	02/03/23 03:08:11 PM	
732	900	0	1	02/03/23 03:08:12 PM	
733	900	1	1	02/03/23 03:08:14 PM	
734	900	0	1	02/03/23 03:08:15 PM	
735	900	0	1	02/03/23 03:08:16 PM	
736	900	0	1	02/03/23 03:08:17 PM	
737	900	1	1	02/03/23 03:08:18 PM	
738	900	0	1	02/03/23 03:08:19 PM	
739	900	0	1	02/03/23 03:08:20 PM	
740	900	0	1	02/03/23 03:08:21 PM	
741	900	1	1	02/03/23 03:08:22 PM	
742	900	0	1	02/03/23 03:08:24 PM	
743	900	0	1	02/03/23 03:08:25 PM	
744	900	1	1	02/03/23 03:08:26 PM	
745	900	0	1	02/03/23 03:08:27 PM	
746	900	0	1	02/03/23 03:08:28 PM	
747	900	0	1	02/03/23 03:08:29 PM	
748	900	0	1	02/03/23 03:08:30 PM	
749	900	1	1	02/03/23 03:08:31 PM	
750	900	1	1	02/03/23 03:08:32 PM	
751	900	0	1	02/03/23 03:08:34 PM	
752	900	0	1	02/03/23 03:08:35 PM	
753	900	1	1	02/03/23 03:08:36 PM	
754	900	1	1	02/03/23 03:08:37 PM	
755	900	0	1	02/03/23 03:08:38 PM	
756	900	0	1	02/03/23 03:08:39 PM	
757	900	0	1	02/03/23 03:08:40 PM	
758	900	0	1	02/03/23 03:08:41 PM	
759	900	2	1	02/03/23 03:08:43 PM	
760	900	0	1	02/03/23 03:08:44 PM	
761	900	1	1	02/03/23 03:08:45 PM	
762	900	0	1	02/03/23 03:08:46 PM	
763	900	0	1	02/03/23 03:08:47 PM	
764	900	0	1	02/03/23 03:08:48 PM	
765	900	1	1	02/03/23 03:08:49 PM	
766	900	0	1	02/03/23 03:08:51 PM	
767	900	0	1	02/03/23 03:08:52 PM	
768	900	0	1	02/03/23 03:08:53 PM	
769	900	0	1	02/03/23 03:08:54 PM	
770	900	1	1	02/03/23 03:08:55 PM	
771	900	1	1	02/03/23 03:08:56 PM	
772	900	3	1	02/03/23 03:08:57 PM	
773	900	0	1	02/03/23 03:08:58 PM	
774	900	0	1	02/03/23 03:09:00 PM	
775	900	0	1	02/03/23 03:09:01 PM	
776	900	0	1	02/03/23 03:09:02 PM	
777	900	0	1	02/03/23 03:09:03 PM	
778	900	0	1	02/03/23 03:09:04 PM	
779	900	0	1	02/03/23 03:09:05 PM	
780	900	0	1	02/03/23 03:09:06 PM	
781	900	0	1	02/03/23 03:09:07 PM	
782	900	1	1	02/03/23 03:09:09 PM	
783	900	2	1	02/03/23 03:09:10 PM	
784	900	0	1	02/03/23 03:09:11 PM	
785	900	1	1	02/03/23 03:09:12 PM	
786	900	0	1	02/03/23 03:09:13 PM	
787	900	0	1	02/03/23 03:09:14 PM	
788	900	1	1	02/03/23 03:09:15 PM	
789	900	0	1	02/03/23 03:09:16 PM	
790	900	2	1	02/03/23 03:09:17 PM	
791	900	0	1	02/03/23 03:09:18 PM	
792	900	0	1	02/03/23 03:09:20 PM	
793	900	1	1	02/03/23 03:09:21 PM	
794	900	2	1	02/03/23 03:09:22 PM	
795	900	0	1	02/03/23 03:09:23 PM	
796	900	0	1	02/03/23 03:09:24 PM	
797	900	1	1	02/03/23 03:09:25 PM	
798	900	0	1	02/03/23 03:09:26 PM	
799	900	0	1	02/03/23 03:09:27 PM	
800	900	0	1	02/03/23 03:09:28 PM	
801	900	0	1	02/03/23 03:09:30 PM	
802	900	0	1	02/03/23 03:09:31 PM	
803	900	0	1	02/03/23 03:09:32 PM	
804	900	0	1	02/03/23 03:09:33 PM	
805	900	0	1	02/03/23 03:09:34 PM	
806	900	1	1	02/03/23 03:09:35 PM	
807	900	0	1	02/03/23 03:09:36 PM	
808	900	1	1	02/03/23 03:09:37 PM	
809	900	0	1	02/03/23 03:09:38 PM	
810	900	0	1	02/03/23 03:09:39 PM	
811	900	1	1	02/03/23 03:09:41 PM	
812	900	0	1	02/03/23 03:09:42 PM	
813	900	0	1	02/03/23 03:09:43 PM	
814	900	0	1	02/03/23 03:09:44 PM	
815	900	1	1	02/03/23 03:09:45 PM	
816	900	0	1	02/03/23 03:09:46 PM	
817	900	1	1	02/03/23 03:09:47 PM	
818	900	0	1	02/03/23 03:09:48 PM	
819	900	0	1	02/03/23 03:09:50 PM	
820	900	1	1	02/03/23 03:09:51 PM	
821	900	0	1	02/03/23 03:09:52 PM	
822	900	1	1	02/03/23 03:09:53 PM	
823	900	0	1	02/03/23 03:09:54 PM	
824	900	0	1	02/03/23 03:09:55 PM	
825	900	0	1	02/03/23 03:09:56 PM	
826	900	0	1	02/03/23 03:09:58 PM	
827	900	2	1	02/03/23 03:09:59 PM	
828	900	1	1	02/03/23 03:10:00 PM	
829	900	1	1	02/03/23 03:10:01 PM	
830	900	1	1	02/03/23 03:10:02 PM	
831	900	0	1	02/03/23 03:10:03 PM	
832	900	0	1	02/03/23 03:10:04 PM	
833	900	0	1	02/03/23 03:10:05 PM	
834	900	1	1	02/03/23 03:10:06 PM	
835	900	0	1	02/03/23 03:10:08 PM	
836	900	0	1	02/03/23 03:10:09 PM	
837	900	1	1	02/03/23 03:10:10 PM	
838	900	1	1	02/03/23 03:10:11 PM	
839	900	1	1	02/03/23 03:10:12 PM	
840	900	0	1	02/03/23 03:10:13 PM	
841	900	1	1	02/03/23 03:10:14 PM	
842	900	0	1	02/03/23 03:10:15 PM	
843	900	1	1	02/03/23 03:10:16 PM	
844	900	4	1	02/03/23 03:10:17 PM	
845	900	0	1	02/03/23 03:10:19 PM	
846	900	1	1	02/03/23 03:10:20 PM	
847	900	0	1	02/03/23 03:10:21 PM	
848	900	1	1	02/03/23 03:10:22 PM	
849	900	1	1	02/03/23 03:10:23 PM	
850	900	1	1	02/03/23 03:10:24 PM	
851	900	0	1	02/03/23 03:10:25 PM	
852	900	1	1	02/03/23 03:10:27 PM	
853	900	2	1	02/03/23 03:10:28 PM	
854	900	0	1	02/03/23 03:10:29 PM	
855	900	1	1	02/03/23 03:10:30 PM	
856	900	0	1	02/03/23 03:10:31 PM	
857	900	1	1	02/03/23 03:10:32 PM	
858	900	1	1	02/03/23 03:10:33 PM	
859	900	0	1	02/03/23 03:10:34 PM	
860	900	0	1	02/03/23 03:10:35 PM	
861	900	0	1	02/03/23 03:10:36 PM	
862	900	2	1	02/03/23 03:10:38 PM	
863	900	0	1	02/03/23 03:10:39 PM	
864	900	0	1	02/03/23 03:10:40 PM	
865	900	1	1	02/03/23 03:10:41 PM	
866	900	0	1	02/03/23 03:10:42 PM	
867	900	0	1	02/03/23 03:10:43 PM	
868	900	1	1	02/03/23 03:10:44 PM	
869	900	0	1	02/03/23 03:10:46 PM	
870	900	0	1	02/03/23 03:10:47 PM	
871	900	0	1	02/03/23 03:10:48 PM	
872	900	2	1	02/03/23 03:10:49 PM	
873	900	0	1	02/03/23 03:10:50 PM	
874	900	0	1	02/03/23 03:10:51 PM	
875	900	0	1	02/03/23 03:10:52 PM	
876	900	0	1	02/03/23 03:10:53 PM	
877	900	1	1	02/03/23 03:10:54 PM	
878	900	1	1	02/03/23 03:10:56 PM	
879	900	0	1	02/03/23 03:10:57 PM	
880	900	1	1	02/03/23 03:10:58 PM	
881	900	0	1	02/03/23 03:10:59 PM	
882	900	1	1	02/03/23 03:11:00 PM	
883	900	0	1	02/03/23 03:11:01 PM	
884	900	0	1	02/03/23 03:11:02 PM	
885	900	0	1	02/03/23 03:11:04 PM	
886	900	2	1	02/03/23 03:11:05 PM	
887	900	0	1	02/03/23 03:11:06 PM	
888	900	0	1	02/03/23 03:11:07 PM	
889	900	0	1	02/03/23 03:11:08 PM	
890	900	2	1	02/03/23 03:11:09 PM	
891	900	0	1	02/03/23 03:11:10 PM	
892	900	0	1	02/03/23 03:11:12 PM	
893	900	0	1	02/03/23 03:11:13 PM	
894	900	0	1	02/03/23 03:11:14 PM	
895	900	0	1	02/03/23 03:11:15 PM	
896	900	2	1	02/03/23 03:11:16 PM	
897	900	0	1	02/03/23 03:11:17 PM	
898	900	0	1	02/03/23 03:11:18 PM	
899	900	0	1	02/03/23 03:11:19 PM	
900	900	0	1	02/03/23 03:11:21 PM	
901	900	0	1	02/03/23 03:11:22 PM	
902	900	0	1	02/03/23 03:11:23 PM	
903	900	0	1	02/03/23 03:11:24 PM	
904	900	0	1	02/03/23 03:11:25 PM	
905	900	0	1	02/03/23 03:11:26 PM	
906	900	1	1	02/03/23 03:11:27 PM	
907	900	0	1	02/03/23 03:11:28 PM	
908	900	2	1	02/03/23 03:11:29 PM	
909	900	0	1	02/03/23 03:11:31 PM	
910	900	0	1	02/03/23 03:11:32 PM	
911	900	1	1	02/03/23 03:11:33 PM	
912	900	1	1	02/03/23 03:11:34 PM	
913	900	0	1	02/03/23 03:11:35 PM	
914	900	1	1	02/03/23 03:11:36 PM	
915	900	0	1	02/03/23 03:11:37 PM	
916	900	2	1	02/03/23 03:11:39 PM	
917	900	0	1	02/03/23 03:11:40 PM	
918	900	0	1	02/03/23 03:11:41 PM	
919	900	0	1	02/03/23 03:11:42 PM	
920	900	0	1	02/03/23 03:11:43 PM	
921	900	1	1	02/03/23 03:11:44 PM	
922	900	0	1	02/03/23 03:11:45 PM	
923	900	0	1	02/03/23 03:11:47 PM	
924	900	2	1	02/03/23 03:11:48 PM	
925	900	1	1	02/03/23 03:11:49 PM	
926	900	0	1	02/03/23 03:11:50 PM	
927	900	0	1	02/03/23 03:11:51 PM	
928	900	1	1	02/03/23 03:11:52 PM	
929	900	0	1	02/03/23 03:11:53 PM	
930	900	1	1	02/03/23 03:11:54 PM	
931	900	0	1	02/03/23 03:11:55 PM	
932	900	1	1	02/03/23 03:11:57 PM	
933	900	0	1	02/03/23 03:11:58 PM	
934	900	1	1	02/03/23 03:11:59 PM	
935	900	0	1	02/03/23 03:12:00 PM	
936	900	0	1	02/03/23 03:12:01 PM	
937	900	3	1	02/03/23 03:12:02 PM	
938	900	0	1	02/03/23 03:12:03 PM	
939	900	0	1	02/03/23 03:12:04 PM	
940	900	1	1	02/03/23 03:12:06 PM	
941	900	0	1	02/03/23 03:12:07 PM	
942	900	1	1	02/03/23 03:12:08 PM	
943	900	0	1	02/03/23 03:12:09 PM	
944	900	0	1	02/03/23 03:12:10 PM	
945	900	2	1	02/03/23 03:12:11 PM	
946	900	1	1	02/03/23 03:12:12 PM	
947	900	2	1	02/03/23 03:12:14 PM	
948	900	0	1	02/03/23 03:12:15 PM	
949	900	1	1	02/03/23 03:12:16 PM	
950	900	0	1	02/03/23 03:12:17 PM	
951	900	1	1	02/03/23 03:12:18 PM	
952	900	0	1	02/03/23 03:12:19 PM	
953	900	0	1	02/03/23 03:12:20 PM	
954	900	0	1	02/03/23 03:12:21 PM	
955	900	0	1	02/03/23 03:12:22 PM	
956	900	0	1	02/03/23 03:12:24 PM	
957	900	1	1	02/03/23 03:12:25 PM	
958	900	1	1	02/03/23 03:12:26 PM	
959	900	0	1	02/03/23 03:12:27 PM	
960	900	0	1	02/03/23 03:12:28 PM	
961	900	0	1	02/03/23 03:12:29 PM	
962	900	0	1	02/03/23 03:12:30 PM	
963	900	0	1	02/03/23 03:12:31 PM	
964	900	1	1	02/03/23 03:12:33 PM	
965	900	0	1	02/03/23 03:12:34 PM	
966	900	0	1	02/03/23 03:12:35 PM	
967	900	1	1	02/03/23 03:12:36 PM	
968	900	0	1	02/03/23 03:12:37 PM	
969	900	0	1	02/03/23 03:12:38 PM	
970	900	0	1	02/03/23 03:12:39 PM	
971	900	2	1	02/03/23 03:12:40 PM	
972	900	0	1	02/03/23 03:12:42 PM	
973	900	0	1	02/03/23 03:12:43 PM	
974	900	0	1	02/03/23 03:12:44 PM	
975	900	3	1	02/03/23 03:12:45 PM	
976	900	0	1	02/03/23 03:12:46 PM	
977	900	0	1	02/03/23 03:12:47 PM	
978	900	1	1	02/03/23 03:12:48 PM	
979	900	0	1	02/03/23 03:12:49 PM	
980	900	0	1	02/03/23 03:12:51 PM	
981	900	0	1	02/03/23 03:12:52 PM	
982	900	0	1	02/03/23 03:12:53 PM	
983	900	0	1	02/03/23 03:12:54 PM	
984	900	0	1	02/03/23 03:12:55 PM	
985	900	0	1	02/03/23 03:12:56 PM	
986	900	0	1	02/03/23 03:12:57 PM	
987	900	1	1	02/03/23 03:12:58 PM	
988	900	1	1	02/03/23 03:13:00 PM	
989	900	0	1	02/03/23 03:13:01 PM	
990	900	2	1	02/03/23 03:13:02 PM	
991	900	0	1	02/03/23 03:13:03 PM	
992	900	1	1	02/03/23 03:13:04 PM	
993	900	1	1	02/03/23 03:13:05 PM	
994	900	0	1	02/03/23 03:13:06 PM	
995	900	1	1	02/03/23 03:13:07 PM	
996	900	0	1	02/03/23 03:13:09 PM	
997	900	0	1	02/03/23 03:13:10 PM	
998	900	0	1	02/03/23 03:13:11 PM	
999	900	1	1	02/03/23 03:13:12 PM	
1000	900	0	1	02/03/23 03:13:13 PM	
